VESSEL_NAME,VESSEL_NO,DIRECTION,NUM_BARGES,ARRIVAL_DATE,TIMEZONE,MMSI,SOL_DATE,END_OF_LOCKAGE,Unnamed: 0,DELAY_MINS,SEQ_NO
STEPHEN L ( TOW 66X26),1217124,D,1,2023-10-12 19:21:00,CST,,2023-10-12 20:32:00,2023-10-12 21:15:00,407.0,71.0,-
CHERYL ANN (TOW 66X26),1134298,D,0,2023-10-12 19:41:00,CST,,2023-10-12 20:20:00,2023-10-12 21:10:00,408.0,39.0,-
FORKED ISLAND,1259044,U,2,2023-10-12 19:06:00,CST,,2023-10-12 19:45:00,2023-10-12 20:17:00,409.0,39.0,-
GRACIE CLAIRE (TOW),584694,D,2,2023-10-12 18:45:00,CST,,2023-10-12 19:05:00,2023-10-12 19:30:00,410.0,20.0,-
MISS KELLY,638361,D,1,2023-10-12 16:28:00,CST,,2023-10-12 17:31:00,2023-10-12 17:48:00,411.0,63.0,-
TERRY H,1252433,U,2,2023-10-12 15:56:00,CST,,2023-10-12 16:54:00,2023-10-12 17:22:00,412.0,58.0,-
RITA (TOW),544740,U,6,2023-10-12 15:37:00,CST,,2023-10-12 16:17:00,2023-10-12 16:45:00,413.0,40.0,-
MISS KIMBERLY,1333893,D,2,2023-10-12 15:10:00,CST,,2023-10-12 15:28:00,2023-10-12 15:54:00,414.0,18.0,-
ALLIE BROOKE DEVALL,1214852,D,2,2023-10-12 13:19:00,CST,,2023-10-12 14:28:00,2023-10-12 14:52:00,415.0,69.0,-
MV HALLIE M. MERRICK,1247505,U,6,2023-10-12 12:23:00,CST,,2023-10-12 13:37:00,2023-10-12 14:18:00,416.0,74.0,-
LEGACY (TOW 2012) 80X30,1240165,D,2,2023-10-12 12:00:00,CST,,2023-10-12 12:31:00,2023-10-12 13:01:00,417.0,31.0,-
RENEE T WHATLEY (TOW),1194317,U,1,2023-10-12 10:19:00,CST,,2023-10-12 11:51:00,2023-10-12 12:11:00,418.0,92.0,-
CHAD DOUGLAS,1304256,D,2,2023-10-12 10:18:00,CST,,2023-10-12 11:09:00,2023-10-12 11:32:00,419.0,51.0,-
CAPT. JERRY J. WILTZ (TOW2012),1238777,U,2,2023-10-12 10:00:00,CST,,2023-10-12 10:19:00,2023-10-12 10:51:00,420.0,19.0,-
BRONCO,1327838,U,2,2023-10-12 08:07:00,CST,,2023-10-12 08:59:00,2023-10-12 09:32:00,421.0,52.0,-
LYDIA  (TOW 1994) 79X28,1028379,U,3,2023-10-12 07:55:00,CST,,2023-10-12 08:23:00,2023-10-12 08:46:00,422.0,28.0,-
STEVE RICHOUX (TOW),568988,D,6,2023-10-12 05:20:00,CST,,2023-10-12 05:50:00,2023-10-12 06:15:00,423.0,30.0,-
STEVE ALLEY,1322117,U,6,2023-10-12 04:02:00,CST,,2023-10-12 04:31:00,2023-10-12 05:22:00,424.0,29.0,-
DELACROIX,1256869,U,1,2023-10-12 03:57:00,CST,,2023-10-12 04:15:00,2023-10-12 05:15:00,425.0,18.0,-
JEFFREY GRANT,1253473,U,1,2023-10-12 01:14:00,CST,,2023-10-12 02:30:00,2023-10-12 02:50:00,426.0,76.0,-
MICHELLE GOLDING,1258033,D,2,2023-10-12 01:04:00,CST,,2023-10-12 02:00:00,2023-10-12 02:25:00,427.0,56.0,-
SANDRA LEIGH IVEY,1292801,U,2,2023-10-12 00:12:00,CST,,2023-10-12 00:55:00,2023-10-12 01:26:00,428.0,43.0,-
JUDY ANN (TOW),634858,D,0,2023-10-11 23:55:00,CST,,2023-10-12 00:20:00,2023-10-12 00:31:00,429.0,25.0,-
ENDURANCE (TOW 2011)81X30,1232349,U,2,2023-10-11 23:09:00,CST,,2023-10-11 23:45:00,2023-10-12 00:09:00,430.0,36.0,-
ST CHARLES (TOW)76X35,1230767,D,3,2023-10-11 22:22:00,CST,,2023-10-11 22:40:00,2023-10-11 23:07:00,431.0,18.0,-
T H KELLY (TOW),693109,U,5,2023-10-11 19:47:00,CST,,2023-10-11 20:59:00,2023-10-11 22:00:00,432.0,72.0,-
LLANO (TOW 2012) 84X32,1236229,U,2,2023-10-11 19:33:00,CST,,2023-10-11 20:28:00,2023-10-11 20:53:00,433.0,55.0,-
GW DUNN,578286,U,0,2023-10-11 19:35:00,CST,,2023-10-11 19:51:00,2023-10-11 20:23:00,434.0,16.0,-
PONTCHARTRAIN,1259051,U,2,2023-10-11 18:35:00,CST,,2023-10-11 19:41:00,2023-10-11 20:18:00,435.0,66.0,-
CAPT DOUG WRIGHT,1202864,U,5,2023-10-11 18:31:00,CST,,2023-10-11 19:05:00,2023-10-11 19:35:00,436.0,34.0,-
DANIEL WISNER (85X30),1301802,D,2,2023-10-11 17:40:00,CST,,2023-10-11 18:19:00,2023-10-11 18:42:00,437.0,39.0,-
DUKE,1247420,D,3,2023-10-11 17:28:00,CST,,2023-10-11 17:47:00,2023-10-11 18:14:00,438.0,19.0,-
LADY LOREN (TOW 77X29),1213455,D,1,2023-10-11 14:14:00,CST,,2023-10-11 16:50:00,2023-10-11 17:22:00,439.0,156.0,-
GOVERNOR MIKE HUCKABEE 80X30,1236450,D,2,2023-10-11 15:52:00,CST,,2023-10-11 16:06:00,2023-10-11 16:21:00,440.0,14.0,-
LAURA ELIZABETH (TOW),501262,D,2,2023-10-11 14:49:00,CST,,2023-10-11 15:38:00,2023-10-11 16:03:00,441.0,49.0,-
PARKER JAMES (TOW 72' X 30'),1276020,U,3,2023-10-11 13:47:00,CST,,2023-10-11 14:23:00,2023-10-11 14:59:00,442.0,36.0,-
AMERICAN PR0GRESS,1265757,U,1,2023-10-11 12:27:00,CST,,2023-10-11 13:30:00,2023-10-11 13:47:00,443.0,63.0,-
JANE ANN BLESSEY (TOW),1111657,U,2,2023-10-11 12:21:00,CST,,2023-10-11 12:55:00,2023-10-11 13:23:00,444.0,34.0,-
EVERARD DUPRE,1269035,U,2,2023-10-11 11:40:00,CST,,2023-10-11 12:06:00,2023-10-11 12:26:00,445.0,26.0,-
ADMIRAL,542081,U,0,2023-10-11 10:59:00,CST,,2023-10-11 11:03:00,2023-10-11 11:17:00,446.0,4.0,-
DISCOVERY ,1225821,U,2,2023-10-11 09:50:00,CST,,2023-10-11 10:03:00,2023-10-11 10:29:00,447.0,13.0,-
SHANNON MARY (TOW) 80X32,1255674,U,0,2023-10-11 08:32:00,CST,,2023-10-11 09:09:00,2023-10-11 09:41:00,448.0,37.0,-
ASPEN (TOW 2016) 75X34,1270614,D,2,2023-10-11 06:47:00,CST,,2023-10-11 08:21:00,2023-10-11 08:47:00,449.0,94.0,-
LIBERTY (TOW 2012) 85X30,1236134,U,3,2023-10-11 06:46:00,CST,,2023-10-11 07:08:00,2023-10-11 08:03:00,450.0,22.0,-
WILTON LEBOEUF (TOW),647866,U,1,2023-10-11 05:37:00,CST,,2023-10-11 06:37:00,2023-10-11 07:06:00,451.0,60.0,-
"NEIL MARTIN (TOW, 72'X30')",1254922,U,6,2023-10-11 05:05:00,CST,,2023-10-11 05:30:00,2023-10-11 06:00:00,452.0,25.0,-
CARTER RAY SETTOON (TOW),543278,U,0,2023-10-11 03:29:00,CST,,2023-10-11 03:40:00,2023-10-11 04:00:00,453.0,11.0,-
CAPTAIN RAPHAEL (TOW 1980),622432,U,2,2023-10-11 00:51:00,CST,,2023-10-11 01:46:00,2023-10-11 02:15:00,454.0,55.0,-
MAC ANDREW MCKINNEY (TOW),1234978,U,4,2023-10-11 00:36:00,CST,,2023-10-11 01:21:00,2023-10-11 01:40:00,455.0,45.0,-
M/V TEXAS CITY,1189892,U,2,2023-10-10 23:31:00,CST,,2023-10-11 00:50:00,2023-10-11 01:15:00,456.0,79.0,-
JASON LUHR (TOW),1079857,D,6,2023-10-10 23:00:00,CST,,2023-10-10 23:15:00,2023-10-10 23:55:00,457.0,15.0,-
ANGELLE (TOW 56X22),616510,U,0,2023-10-10 21:10:00,CST,,2023-10-10 21:25:00,2023-10-10 21:53:00,458.0,15.0,-
DARIAN ALEXANDRA (TOW 2019),1269031,U,5,2023-10-10 19:52:00,CST,,2023-10-10 21:16:00,2023-10-10 21:50:00,459.0,84.0,-
ALEX D,1231404,U,2,2023-10-10 19:02:00,CST,,2023-10-10 20:40:00,2023-10-10 21:10:00,460.0,98.0,-
CAPTAIN EARL DEVALL (TOW)2005,1167310,D,2,2023-10-10 18:00:00,CST,,2023-10-10 20:06:00,2023-10-10 20:25:00,461.0,126.0,-
WILLIAM  (TOW 2009) 70X30,1222437,D,2,2023-10-10 17:20:00,CST,,2023-10-10 19:36:00,2023-10-10 20:00:00,462.0,136.0,-
JACKIE (TOW 2005),1171264,D,2,2023-10-10 16:43:00,CST,,2023-10-10 19:10:00,2023-10-10 19:30:00,463.0,147.0,-
AMERICAN RELIANCE (TOW 2016),1270208,D,2,2023-10-10 16:28:00,CST,,2023-10-10 18:14:00,2023-10-10 18:34:00,464.0,106.0,-
ENDEAVOR (TOW),517731,U,2,2023-10-10 16:42:00,CST,,2023-10-10 17:15:00,2023-10-10 17:46:00,465.0,33.0,-
ALYS,1233341,U,2,2023-10-10 15:40:00,CST,,2023-10-10 17:02:00,2023-10-10 17:42:00,466.0,82.0,-
MARIE  (TOW 2005),1171260,U,2,2023-10-10 15:09:00,CST,,2023-10-10 15:50:00,2023-10-10 16:18:00,467.0,41.0,-
AL CENAC,1316302,D,3,2023-10-10 13:24:00,CST,,2023-10-10 14:37:00,2023-10-10 15:00:00,468.0,73.0,-
BORN AGAIN (TOW),562776,U,6,2023-10-10 12:21:00,CST,,2023-10-10 13:31:00,2023-10-10 13:55:00,469.0,70.0,-
SYDNEE TAYLOR (TOW),1191691,D,1,2023-10-10 10:51:00,CST,,2023-10-10 13:00:00,2023-10-10 13:25:00,470.0,129.0,-
STEVEN M BRYAN (2010) 86X32,1223817,U,2,2023-10-10 09:14:00,CST,,2023-10-10 12:08:00,2023-10-10 12:34:00,471.0,174.0,-
NICHOLAS (TOW 2014) 65X28,1251897,U,1,2023-09-30 15:54:00,CST,,,,472.0,13.0,2
SAVIOUR (TOW),1192584,D,6,2023-09-30 14:21:00,CST,,,,473.0,106.0,4A
FATHER PAT (TOW 2011) 76X35,1237423,U,6,2023-09-30 13:47:00,CST,,,,474.0,140.0,1
SARAH (TOW 1996),1046751,D,1,2023-09-30 11:58:00,CST,,,,475.0,249.0,2
ALLIE BROOKE DEVALL,1214852,D,4,2023-09-30 11:32:00,CST,,,,476.0,275.0,4
RANDOLPH C,1261475,D,3,2023-09-30 11:03:00,CST,,,,477.0,304.0,3
INNOVATOR (TOW 76X35),1244544,D,2,2023-09-30 10:38:00,CST,,,,478.0,329.0,1
Captain Brantley,1283861,D,2,2023-09-30 08:41:00,CST,,2023-09-30 15:42:00,2023-09-30 16:05:00,479.0,421.0,-
GOSIER,1242385,D,2,2023-09-30 08:25:00,CST,,2023-09-30 15:05:00,2023-09-30 15:36:00,480.0,400.0,-
JAMES S DAVISON (TOW 86X32),1211188,U,2,2023-09-30 11:54:00,CST,,2023-09-30 14:28:00,2023-09-30 14:55:00,481.0,154.0,-
MISS AMANDA M,1299362,U,1,2023-09-30 09:31:00,CST,,2023-09-30 14:06:00,2023-09-30 14:22:00,482.0,275.0,-
SABINE (TOW 2012),1236712,U,2,2023-09-30 08:59:00,CST,,2023-09-30 13:36:00,2023-09-30 14:00:00,483.0,277.0,-
BEAU BLESSEY (TOW),1093857,U,2,2023-09-30 08:17:00,CST,,2023-09-30 13:10:00,2023-09-30 13:30:00,484.0,293.0,-
PABST,0573052,D,2,2023-09-30 11:09:00,CST,,2023-09-30 12:11:00,2023-09-30 12:40:00,485.0,62.0,-
MALLORY BRADY,1269034,D,2,2023-09-30 06:40:00,CST,,2023-09-30 11:54:00,2023-09-30 12:34:00,486.0,314.0,-
DRUM BAY,1238759,D,3,2023-09-30 06:16:00,CST,,2023-09-30 11:17:00,2023-09-30 11:48:00,487.0,301.0,-
SEA TIGER (TOW),0565697,U,0,2023-09-30 10:41:00,CST,,2023-09-30 11:05:00,2023-09-30 11:16:00,488.0,24.0,-
SETH D (TOW 1981) 61X26,0634990,U,6,2023-09-30 06:02:00,CST,,2023-09-30 10:16:00,2023-09-30 10:59:00,489.0,254.0,-
SEA BULL (TOW 1979),0610470,U,1,2023-09-30 06:39:00,CST,,2023-09-30 10:05:00,2023-09-30 10:50:00,490.0,206.0,-
ANGELLE (TOW 56X22),0616510,D,2,2023-09-30 07:55:00,CST,,2023-09-30 09:24:00,2023-09-30 09:55:00,491.0,89.0,-
THREE RIVERS (TOW 2013) 78X34,1250092,D,2,2023-09-30 05:00:00,CST,,2023-09-30 09:16:00,2023-09-30 09:50:00,492.0,256.0,-
BRETTE STEFANIE,1192962,D,1,2023-09-30 08:02:00,CST,,2023-09-30 08:36:00,2023-09-30 09:10:00,493.0,34.0,-
WOOD RIVER (TOW 2012),1233527,D,2,2023-09-30 04:59:00,CST,,2023-09-30 08:27:00,2023-09-30 09:05:00,494.0,208.0,-
SOPHIA GRACE,1280394,D,2,2023-09-30 04:03:00,CST,,2023-09-30 07:51:00,2023-09-30 08:25:00,495.0,228.0,-
JADEN PASENTINE,1296289,D,2,2023-09-30 04:01:00,CST,,2023-09-30 07:10:00,2023-09-30 07:45:00,496.0,189.0,-
DANIEL WISNER (85X30),1301802,U,2,2023-09-30 03:38:00,CST,,2023-09-30 05:53:00,2023-09-30 06:26:00,497.0,135.0,-
LANEY BLESSEY WATKINS ( TOW),1251462,D,2,2023-09-30 03:09:00,CST,,2023-09-30 05:06:00,2023-09-30 05:33:00,498.0,117.0,-
FALCON,1324494,D,2,2023-09-30 03:09:00,CST,,2023-09-30 04:37:00,2023-09-30 05:00:00,499.0,88.0,-
MICHELLE GOLDING,1258033,U,2,2023-09-30 03:07:00,CST,,2023-09-30 03:55:00,2023-09-30 04:19:00,500.0,48.0,-
JACKIE (TOW 2005),1171264,D,2,2023-09-30 02:34:00,CST,,2023-09-30 02:54:00,2023-09-30 03:21:00,501.0,20.0,-
MISS KELLY,0638361,D,1,2023-09-30 01:40:00,CST,,2023-09-30 02:43:00,2023-09-30 03:16:00,502.0,63.0,-
MIKE BECHTOLD,0586008,U,6,2023-09-29 20:24:00,CST,,2023-09-30 02:00:00,2023-09-30 02:25:00,503.0,336.0,-
UNCLE JOE (TOW 1977) 53X22,0582498,D,1,2023-09-30 00:57:00,CST,,2023-09-30 01:33:00,2023-09-30 01:48:00,504.0,36.0,-
JAIME DEVALL (TOW),0612327,U,2,2023-09-30 00:06:00,CST,,2023-09-30 01:04:00,2023-09-30 01:26:00,505.0,58.0,-
JERRY TOROK,1265746,D,2,2023-09-29 20:39:00,CST,,2023-09-30 00:25:00,2023-09-30 00:49:00,506.0,226.0,-
RIO GRANDE,1248275,U,1,2023-09-29 21:58:00,CST,,2023-09-29 23:25:00,2023-09-29 23:56:00,507.0,87.0,-
RANDY ECKSTEIN (TOW),1164181,U,6,2023-09-29 19:36:00,CST,,2023-09-29 23:10:00,2023-09-29 23:49:00,508.0,214.0,-
LAKE BORGNE,1243596,U,2,2023-09-29 19:30:00,CST,,2023-09-29 22:10:00,2023-09-29 22:46:00,509.0,160.0,-
CITATION (TOW),1217083,U,3,2023-09-29 19:38:00,CST,,2023-09-29 22:00:00,2023-09-29 22:39:00,510.0,142.0,-
PORT MANSFIELD,1262416,D,1,2023-09-29 19:04:00,CST,,2023-09-29 21:26:00,2023-09-29 21:48:00,511.0,142.0,-
JANE MERRICK,1251402,D,3,2023-09-29 18:46:00,CST,,2023-09-29 20:52:00,2023-09-29 21:20:00,512.0,126.0,-
CAPT. JERRY J. WILTZ (TOW2012),1238777,U,2,2023-09-29 18:23:00,CST,,2023-09-29 19:45:00,2023-09-29 20:08:00,513.0,82.0,-
FRANK GOLEMI (TOW),1251200,U,3,2023-09-29 16:35:00,CST,,2023-09-29 19:17:00,2023-09-29 19:37:00,514.0,162.0,-
BORN AGAIN (TOW),0562776,U,6,2023-09-29 16:09:00,CST,,2023-09-29 18:25:00,2023-09-29 18:49:00,515.0,136.0,-
JEFF BRUMFIELD ( TOW ),1209351,D,2,2023-09-29 15:47:00,CST,,2023-09-29 17:39:00,2023-09-29 18:06:00,516.0,112.0,-
DANIELLE GUIDRY (TOW),0614221,D,0,2023-09-29 17:07:00,CST,,2023-09-29 17:30:00,2023-09-29 17:59:00,517.0,23.0,-
SARAH D (TOW),1167754,U,3,2023-09-29 15:43:00,CST,,2023-09-29 16:55:00,2023-09-29 17:23:00,518.0,72.0,-
WILSEY DUPRE (TOW 2010),1224664,U,2,2023-09-29 15:42:00,CST,,2023-09-29 16:21:00,2023-09-29 16:50:00,519.0,39.0,-
LARRY C,1278760,D,2,2023-09-29 15:05:00,CST,,2023-09-29 15:24:00,2023-09-29 15:53:00,520.0,19.0,-
LORRAINE L  (TOW),0548182,U,1,2023-09-29 12:24:00,CST,,2023-09-29 12:39:00,2023-09-29 12:56:00,521.0,15.0,-
WAYNE BETHEL (TOW 2015) 84X32,1260560,U,2,2023-09-29 09:00:00,CST,,2023-09-29 11:37:00,2023-09-29 12:14:00,522.0,157.0,-
MARK L DUPLANTIS,1209682,D,6,2023-09-29 08:35:00,CST,,2023-09-29 10:18:00,2023-09-29 10:46:00,523.0,103.0,-
ST CHARLES (TOW)76X35,1230767,D,3,2023-09-29 08:22:00,CST,,2023-09-29 09:52:00,2023-09-29 10:15:00,524.0,90.0,-
TIM GOLDING,1325050,U,6,2023-09-29 06:36:00,CST,,2023-09-29 09:08:00,2023-09-29 09:34:00,525.0,152.0,-
UNCLE NU (TOW),0624234,D,3,2023-09-29 07:05:00,CST,,2023-09-29 08:15:00,2023-09-29 08:43:00,526.0,70.0,-
MARY ENA DEVALL (TOW),0569520,D,2,2023-09-29 05:21:00,CST,,2023-09-29 08:00:00,2023-09-29 08:37:00,527.0,159.0,-
INTRA RECOIL(TOW),0533346,U,2,2023-09-29 06:08:00,CST,,2023-09-29 06:52:00,2023-09-29 07:39:00,528.0,44.0,-
EUGENIE J HUGER (TOW 2012),1242009,U,3,2023-09-29 05:18:00,CST,,2023-09-29 06:43:00,2023-09-29 07:34:00,529.0,85.0,-
GALVESTON (TOW 76X35),1216091,U,2,2023-09-29 05:17:00,CST,,2023-09-29 05:58:00,2023-09-29 06:37:00,530.0,41.0,-
JACK CENAC,1312482,U,1,2023-09-29 05:17:00,CST,,2023-09-29 05:41:00,2023-09-29 06:29:00,531.0,24.0,-
EMILY WEBBER,1276027,D,2,2023-09-29 03:42:00,CST,,2023-09-29 04:17:00,2023-09-29 04:41:00,532.0,35.0,-
CINCINNATI (TOW),1126162,D,2,2023-09-29 03:18:00,CST,,2023-09-29 03:36:00,2023-09-29 04:01:00,533.0,18.0,-
CROSBY EXPLORER (TOW),0633881,U,1,2023-09-29 00:55:00,CST,,2023-09-29 01:23:00,2023-09-29 01:50:00,534.0,28.0,-
SEA MULE (TOW),0569742,U,0,2023-09-28 23:38:00,CST,,2023-09-28 23:52:00,2023-09-28 23:59:00,535.0,14.0,-
DRUE ARAMISE,1307051,U,3,2023-09-28 22:47:00,CST,,2023-09-28 23:15:00,2023-09-28 23:51:00,536.0,28.0,-
M/V LILLIAN LOUISE,1267422,D,2,2023-09-28 20:46:00,CST,,2023-09-28 22:09:00,2023-09-28 22:40:00,537.0,83.0,-
PINTAIL (TOW 2009) 57X28,1225748,U,1,2023-09-28 20:45:00,CST,,2023-09-28 21:35:00,2023-09-28 21:55:00,538.0,50.0,-
AMMIE  (TOW 2010)95X30,1225687,D,2,2023-09-28 20:35:00,CST,,2023-09-28 20:57:00,2023-09-28 21:25:00,539.0,22.0,-
JEFF KINDL (TOW 2016) 86X35,1266571,U,6,2023-09-28 18:18:00,CST,,2023-09-28 19:27:00,2023-09-28 19:57:00,540.0,69.0,-
TIM TAUZIN (TOW 52X20),1048911,D,1,2023-09-28 18:05:00,CST,,2023-09-28 19:00:00,2023-09-28 19:14:00,541.0,55.0,-
CAPT DANIEL CLEMENT,1250805,U,2,2023-09-28 17:02:00,CST,,2023-09-28 18:26:00,2023-09-28 18:50:00,542.0,84.0,-
KYLE SMITH,1308580,U,6,2023-09-28 16:39:00,CST,,2023-09-28 17:45:00,2023-09-28 18:20:00,543.0,66.0,-
SEA OX (TOW),0555604,D,0,2023-09-28 16:36:00,CST,,2023-09-28 16:59:00,2023-09-28 17:35:00,544.0,23.0,-
WIDGEON (TOW 2008) 54X28,1225745,D,1,2023-09-28 16:29:00,CST,,2023-09-28 16:54:00,2023-09-28 17:33:00,545.0,25.0,-
MISS LAUREN ELIZABETH (TOW),0522677,D,2,2023-09-28 15:59:00,CST,,2023-09-28 16:49:00,2023-09-28 17:28:00,546.0,50.0,-
CAPT WEBSTER (TOW 2009) 65X26,1217894,D,2,2023-09-28 15:53:00,CST,,2023-09-28 16:44:00,2023-09-28 17:23:00,547.0,51.0,-
SEA WOLF ( TOW 52X22 ),0573738,D,0,2023-09-28 16:10:00,CST,,2023-09-28 16:41:00,2023-09-28 17:17:00,548.0,31.0,-
CAPT. GREGORY PETER (TOW),1033115,D,1,2023-09-28 15:41:00,CST,,2023-09-28 16:03:00,2023-09-28 16:25:00,549.0,22.0,-
DAVID MCNEMAR (TOW 2010),1226350,D,2,2023-09-28 15:21:00,CST,,2023-09-28 15:50:00,2023-09-28 16:23:00,550.0,29.0,-
GEORGE ROWE (TOW),0912893,D,1,2023-09-28 14:56:00,CST,,2023-09-28 15:15:00,2023-09-28 15:45:00,551.0,19.0,-
CAPT. GREGORY PETER (TOW),1033115,U,1,2023-09-28 12:49:00,CST,,2023-09-28 14:10:00,2023-09-28 14:35:00,552.0,81.0,-
SYDNEY ANN (TOW),1184206,D,2,2023-09-28 11:06:00,CST,,2023-09-28 13:36:00,2023-09-28 14:05:00,553.0,150.0,-
COCODRIE,1259043,D,2,2023-09-28 10:49:00,CST,,2023-09-28 13:01:00,2023-09-28 13:30:00,554.0,132.0,-
FRANCES DIANE,1269033,D,2,2023-09-28 09:20:00,CST,,2023-09-28 12:15:00,2023-09-28 12:55:00,555.0,175.0,-
JOCK  (TOW 2000)  86X30,1101550,U,2,2023-09-28 09:30:00,CST,,2023-09-28 11:41:00,2023-09-28 12:00:00,556.0,131.0,-
HOWARD BLANK (TOW 86X32),1221426,U,3,2023-09-28 07:46:00,CST,,2023-09-28 11:00:00,2023-09-28 11:35:00,557.0,194.0,-
BLANCO ( TOW 2011 ) 84X32,1235527,U,2,2023-09-28 07:33:00,CST,,2023-09-28 10:20:00,2023-09-28 10:50:00,558.0,167.0,-
COE KENT (FED GOV),KENT000,U,5,2023-09-28 09:37:00,CST,,2023-09-28 09:45:00,2023-09-28 10:15:00,559.0,8.0,-
COTTLE (TOW 2019) 85X32,1291739,D,3,2023-09-28 07:19:00,CST,,2023-09-28 08:41:00,2023-09-28 09:15:00,560.0,82.0,-
MUDD TUG 6 ( TOW 26X14 ),1208257,D,1,2023-09-28 06:42:00,CST,,2023-09-28 08:15:00,2023-09-28 08:35:00,561.0,93.0,-
CAPT. KIRK COLLETTI,1213534,U,2,2023-09-28 06:28:00,CST,,2023-09-28 07:46:00,2023-09-28 08:05:00,562.0,78.0,-
SOUTHERN BELLE  (TOW),0516701,U,6,2023-09-28 06:14:00,CST,,2023-09-28 07:11:00,2023-09-28 07:40:00,563.0,57.0,-
JOSSET   (TOW 56X23),1116940,U,4,2023-09-28 05:08:00,CST,,2023-09-28 06:36:00,2023-09-28 07:05:00,564.0,88.0,-
SETH D (TOW 1981) 61X26,0634990,D,0,2023-09-28 05:14:00,CST,,2023-09-28 06:21:00,2023-09-28 06:31:00,565.0,67.0,-
ALICE GOLDING,1253566,U,2,2023-09-28 05:07:00,CST,,2023-09-28 05:38:00,2023-09-28 06:15:00,566.0,31.0,-
LARRY B WHIPPLE,1269036,D,2,2023-09-28 04:02:00,CST,,2023-09-28 04:38:00,2023-09-28 04:55:00,567.0,36.0,-
VELMA C (TOW),1090026,D,4,2023-09-28 02:05:00,CST,,2023-09-28 02:46:00,2023-09-28 03:11:00,568.0,41.0,-
JEFF KINDL (TOW 2016) 86X35,1266571,D,6,2023-09-28 01:45:00,CST,,2023-09-28 02:11:00,2023-09-28 02:40:00,569.0,26.0,-
CAPTAIN RAPHAEL (TOW 1980),0622432,U,2,2023-09-28 00:09:00,CST,,2023-09-28 01:06:00,2023-09-28 01:23:00,570.0,57.0,-
CLARK TODD (TOW 2014) 81X30,1255497,U,2,2023-09-28 00:08:00,CST,,2023-09-28 00:36:00,2023-09-28 01:01:00,571.0,28.0,-
JODY MCMINN (TOW),1218473,D,3,2023-09-27 22:11:00,CST,,2023-09-27 23:19:00,2023-09-27 23:44:00,572.0,68.0,-
JUDY S FRIED (TOW),1165345,U,2,2023-09-27 21:38:00,CST,,2023-09-27 22:31:00,2023-09-27 23:04:00,573.0,53.0,-
STEVEN M BRYAN (2010) 86X32,1223817,U,2,2023-09-27 21:20:00,CST,,2023-09-27 22:21:00,2023-09-27 22:46:00,574.0,61.0,-
LAVACA (TOW 2013) 85X35,1249710,U,2,2023-09-27 21:19:00,CST,,2023-09-27 21:56:00,2023-09-27 22:14:00,575.0,37.0,-
KING,1301093,D,2,2023-10-10 09:05:00,CST,,2023-10-10 11:28:00,2023-10-10 11:48:00,576.0,143.0,-
LUCAS PAUL DEVALL (TOW 2017),1277619,U,2,2023-10-10 07:43:00,CST,,2023-10-10 10:43:00,2023-10-10 11:07:00,577.0,180.0,-
RODNEY HAGEBOLS,1325577,D,2,2023-10-10 07:28:00,CST,,2023-10-10 10:00:00,2023-10-10 10:18:00,578.0,152.0,-
STEVE ALLEY,1322117,D,5,2023-10-10 07:17:00,CST,,2023-10-10 08:56:00,2023-10-10 09:28:00,579.0,99.0,-
FALCON,1324494,U,2,2023-10-10 06:49:00,CST,,2023-10-10 07:52:00,2023-10-10 08:16:00,580.0,63.0,-
MISS CAROLINE (TOW 2014),1250509,U,2,2023-10-10 05:10:00,CST,,2023-10-10 07:05:00,2023-10-10 07:29:00,581.0,115.0,-
CREOLE CRUSADER (TOW),1092924,D,2,2023-10-10 05:04:00,CST,,2023-10-10 06:20:00,2023-10-10 06:45:00,582.0,76.0,-
KENNY SHAVER,1294499,U,2,2023-10-10 04:31:00,CST,,2023-10-10 05:26:00,2023-10-10 05:50:00,583.0,55.0,-
NICHOLAS (TOW 2014) 65X28,1251897,U,5,2023-10-10 04:21:00,CST,,2023-10-10 04:50:00,2023-10-10 05:20:00,584.0,29.0,-
HENRY J SOUDELIER III ( TOW ),1195775,U,2,2023-10-10 03:28:00,CST,,2023-10-10 04:00:00,2023-10-10 04:25:00,585.0,32.0,-
CULLEN PASENTINE,1273050,U,1,2023-10-10 02:12:00,CST,,2023-10-10 02:20:00,2023-10-10 02:45:00,586.0,8.0,-
ALMA GRACE,1321735,U,2,2023-10-10 00:49:00,CST,,2023-10-10 01:11:00,2023-10-10 01:30:00,587.0,22.0,-
DANE F MORGAN (TOW),1141127,U,2,2023-10-09 23:45:00,CST,,2023-10-10 00:40:00,2023-10-10 01:05:00,588.0,55.0,-
HUGH S MONSTED (TOW),1151737,D,2,2023-10-09 23:44:00,CST,,2023-10-10 00:01:00,2023-10-10 00:20:00,589.0,17.0,-
INDEPENDENCE,586238,D,2,2023-10-09 23:00:00,CST,,2023-10-09 23:15:00,2023-10-09 23:40:00,590.0,15.0,-
LAFITTE,1242386,U,2,2023-10-09 19:30:00,CST,,2023-10-09 21:00:00,2023-10-09 21:30:00,591.0,90.0,-
UNCLE JOE (TOW 1977) 53X22,582498,U,0,2023-10-09 20:34:00,CST,,2023-10-09 20:55:00,2023-10-09 21:25:00,592.0,21.0,-
