VESSEL_NAME,VESSEL_NO,DIRECTION,NUM_BARGES,ARRIVAL_DATE,TIMEZONE,MMSI,SOL_DATE,END_OF_LOCKAGE,Unnamed: 0,DELAY_MINS,SEQ_NO
DAVID MCNEMAR (TOW 2010),1226350,D,2,2023-09-29 03:29:00,CST,,2023-09-29 04:06:00,2023-09-29 04:28:00,608.0,37.0,-
COTTLE (TOW 2019) 85X32,1291739,D,3,2023-09-29 02:46:00,CST,,2023-09-29 03:15:00,2023-09-29 04:05:00,609.0,29.0,-
LAKE BORGNE,1243596,U,2,2023-09-29 02:26:00,CST,,2023-09-29 02:27:00,2023-09-29 03:13:00,610.0,1.0,-
FRANK GOLEMI (TOW),1251200,U,3,2023-09-29 00:23:00,CST,,2023-09-29 00:50:00,2023-09-29 01:26:00,611.0,27.0,-
WILSEY DUPRE (TOW 2010),1224664,U,2,2023-09-29 00:05:00,CST,,2023-09-29 00:07:00,2023-09-29 00:49:00,612.0,2.0,-
SARAH D (TOW),1167754,U,3,2023-09-28 22:33:00,CST,,2023-09-28 23:37:00,2023-09-28 23:59:00,613.0,64.0,-
BORN AGAIN (TOW),562776,U,6,2023-09-28 22:27:00,CST,,2023-09-28 22:57:00,2023-09-28 23:34:00,614.0,30.0,-
ANITA EVE SHARP  (TOW 1985),680357,D,6,2023-09-28 21:48:00,CST,,2023-09-28 21:49:00,2023-09-28 22:55:00,615.0,1.0,-
VELMA C (TOW),1090026,D,4,2023-09-28 20:35:00,CST,,2023-09-28 20:36:00,2023-09-28 21:26:00,616.0,1.0,-
LARRY B WHIPPLE,1269036,D,2,2023-09-28 18:50:00,CST,,2023-09-28 19:02:00,2023-09-28 19:39:00,617.0,12.0,-
INTRA RECOIL(TOW),533346,U,2,2023-09-28 18:37:00,CST,,2023-09-28 18:38:00,2023-09-28 19:00:00,618.0,1.0,-
JACK CENAC,1312482,U,1,2023-09-28 16:44:00,CST,,2023-09-28 17:27:00,2023-09-28 17:38:00,619.0,43.0,-
TIM GOLDING,1325050,U,6,2023-09-28 16:39:00,CST,,2023-09-28 16:58:00,2023-09-28 17:22:00,620.0,19.0,-
JODY MCMINN (TOW),1218473,D,3,2023-09-28 14:11:00,CST,,2023-09-28 15:32:00,2023-09-28 16:57:00,621.0,81.0,-
WAYNE BETHEL (TOW 2015) 84X32,1260560,U,2,2023-09-28 14:08:00,CST,,2023-09-28 14:52:00,2023-09-28 15:27:00,622.0,44.0,-
MISSION (TOW 84X32) 2012,1240072,U,2,2023-10-18 06:47:00,CST,,,,623.0,50.0,
WAYNE BETHEL (TOW 2015) 84X32,1260560,D,2,2023-10-18 06:33:00,CST,,2023-10-18 06:38:00,2023-10-18 07:12:00,624.0,5.0,-
INDEPENDENCE,586238,U,6,2023-10-18 05:57:00,CST,,2023-10-18 05:58:00,2023-10-18 06:37:00,625.0,1.0,-
LESLIE (TOW 73X31),1218576,U,6,2023-10-18 03:39:00,CST,,2023-10-18 04:10:00,2023-10-18 04:26:00,626.0,31.0,-
FRANK GOLEMI (TOW),1251200,U,3,2023-10-18 02:46:00,CST,,2023-10-18 03:37:00,2023-10-18 03:48:00,627.0,51.0,-
LUCY MAY,614508,U,3,2023-10-17 23:43:00,CST,,2023-10-18 03:05:00,2023-10-18 03:29:00,628.0,202.0,-
RESOLUTION (TOW),629784,U,6,2023-10-17 23:02:00,CST,,2023-10-18 02:33:00,2023-10-18 02:50:00,629.0,211.0,-
RANDY J TROSCLAIR (TOW 2011),1237081,D,1,2023-10-17 22:04:00,CST,,2023-10-18 01:57:00,2023-10-18 02:06:00,630.0,233.0,-
GREEN WING,1236106,D,3,2023-10-17 20:37:00,CST,,2023-10-18 01:30:00,2023-10-18 01:46:00,631.0,293.0,-
MACKENZIE HOPE (TOW 2016)81X32,1272328,D,2,2023-10-17 20:11:00,CST,,2023-10-18 01:00:00,2023-10-18 01:25:00,632.0,289.0,-
ALLIE BROOKE DEVALL,1214852,D,2,2023-10-17 19:59:00,CST,,2023-10-18 00:42:00,2023-10-18 00:58:00,633.0,283.0,-
NATHAN THOMAS (TOW),641865,U,1,2023-10-17 20:34:00,CST,,2023-10-17 23:55:00,2023-10-18 00:12:00,634.0,201.0,-
NOAH P HAYS (TOW),684666,U,6,2023-10-17 20:05:00,CST,,2023-10-17 23:34:00,2023-10-17 23:52:00,635.0,209.0,-
PORT EADS (TOW 2016) 69X30,1263200,U,2,2023-10-17 17:49:00,CST,,2023-10-17 23:07:00,2023-10-17 23:23:00,636.0,318.0,-
F LOGAN (TOW),571495,U,1,2023-10-17 17:40:00,CST,,2023-10-17 22:51:00,2023-10-17 23:04:00,637.0,311.0,-
CALLIE DEVALL,1232852,U,2,2023-10-17 16:37:00,CST,,2023-10-17 22:27:00,2023-10-17 22:43:00,638.0,350.0,-
TRUMP IT,675384,U,6,2023-10-17 16:25:00,CST,,2023-10-17 22:10:00,2023-10-17 22:26:00,639.0,345.0,-
BELL,1186064,U,2,2023-10-17 15:35:00,CST,,2023-10-17 21:47:00,2023-10-17 22:05:00,640.0,372.0,-
CAPT ANTHONY (TOW 2011),1232275,D,3,2023-10-17 17:52:00,CST,,2023-10-17 20:55:00,2023-10-17 21:11:00,641.0,183.0,-
DAVID MCNEMAR (TOW 2010),1226350,D,2,2023-10-17 16:15:00,CST,,2023-10-17 20:34:00,2023-10-17 20:53:00,642.0,259.0,-
JESUS SAVES (TOW),534836,D,6,2023-10-17 15:17:00,CST,,2023-10-17 20:09:00,2023-10-17 20:27:00,643.0,292.0,-
ST CHARLES (TOW)76X35,1230767,D,3,2023-10-17 14:50:00,CST,,2023-10-17 19:43:00,2023-10-17 20:00:00,644.0,293.0,-
MV HALLIE M. MERRICK,1247505,D,2,2023-10-17 14:44:00,CST,,2023-10-17 19:23:00,2023-10-17 19:33:00,645.0,279.0,-
MARK L DUPLANTIS,1209682,D,3,2023-10-17 12:26:00,CST,,2023-10-17 18:54:00,2023-10-17 19:15:00,646.0,388.0,-
CAPT. JERRY J. WILTZ (TOW2012),1238777,D,2,2023-10-17 13:46:00,CST,,2023-10-17 18:38:00,2023-10-17 18:50:00,647.0,292.0,-
NOAH P HAYS (TOW),684666,D,6,2023-10-17 12:25:00,CST,,2023-10-17 18:10:00,2023-10-17 18:28:00,648.0,345.0,-
INTRA RECOIL(TOW),533346,D,4,2023-10-17 11:27:00,CST,,2023-10-17 17:30:00,2023-10-17 18:09:00,649.0,363.0,-
AMERICAN SPIRIT (TOW 2014) 75X,1252998,D,2,2023-10-17 08:52:00,CST,,2023-10-17 17:02:00,2023-10-17 17:29:00,650.0,490.0,-
PADDY (TOW 1996),1040254,D,2,2023-10-17 10:39:00,CST,,2023-10-17 16:29:00,2023-10-17 17:01:00,651.0,350.0,-
RAY CHIEF TONEY (TOW 2015),1265939,D,2,2023-10-17 09:39:00,CST,,2023-10-17 15:56:00,2023-10-17 16:28:00,652.0,377.0,-
CULLEN PASENTINE,1273050,D,1,2023-10-17 12:27:00,CST,,2023-10-17 15:40:00,2023-10-17 15:55:00,653.0,193.0,-
MON TA (TOW 70X24) 2012,1237633,D,1,2023-10-17 09:38:00,CST,,2023-10-17 15:02:00,2023-10-17 15:53:00,654.0,324.0,-
CHAD DOUGLAS,1304256,U,2,2023-10-17 12:30:00,CST,,2023-10-17 14:33:00,2023-10-17 15:01:00,655.0,123.0,-
POINT ISABEL ( TOW 72X30),1200270,U,1,2023-10-17 11:48:00,CST,,2023-10-17 14:07:00,2023-10-17 14:32:00,656.0,139.0,-
LADY LOREN (TOW 77X29),1213455,U,1,2023-10-17 07:29:00,CST,,2023-10-17 13:44:00,2023-10-17 14:22:00,657.0,375.0,-
LAT GONSOULIN (TOW 2012),1237082,U,2,2023-10-17 07:28:00,CST,,2023-10-17 13:08:00,2023-10-17 13:43:00,658.0,340.0,-
ROBERT MUDD (TOW,1229106,U,1,2023-10-17 09:36:00,CST,,2023-10-17 12:59:00,2023-10-17 13:34:00,659.0,203.0,-
EMMANUEL,1215414,U,2,2023-10-17 06:39:00,CST,,2023-10-17 12:31:00,2023-10-17 12:59:00,660.0,352.0,-
DOUGLAS B (TOW 65X26),1071022,U,1,2023-10-17 10:56:00,CST,,2023-10-17 12:20:00,2023-10-17 12:52:00,661.0,84.0,-
JAX  (59X24),1219075,D,1,2023-10-16 09:55:00,CST,,2023-10-17 08:56:00,2023-10-17 09:32:00,662.0,1381.0,-
JEFF KINDL (TOW 2016) 86X35,1266571,D,8,2023-10-17 07:02:00,CST,,2023-10-17 08:20:00,2023-10-17 08:53:00,663.0,78.0,-
SOUTHERN BELLE  (TOW),516701,D,6,2023-10-17 06:22:00,CST,,2023-10-17 07:16:00,2023-10-17 08:19:00,664.0,54.0,-
MV HALLIE M. MERRICK,1247505,U,4,2023-10-17 06:11:00,CST,,2023-10-17 06:32:00,2023-10-17 07:15:00,665.0,21.0,-
MISS GENEVIEVE,1276019,U,2,2023-10-16 13:54:00,CST,,2023-10-17 00:34:00,2023-10-17 00:48:00,666.0,640.0,-
JOYCE MAXINE (TOW 2006) 70X28,1182602,U,2,2023-10-16 22:36:00,CST,,2023-10-16 23:12:00,2023-10-16 23:38:00,667.0,36.0,-
MADELINE ( TOW 2008 ),1209145,D,2,2023-10-16 22:10:00,CST,,2023-10-16 22:44:00,2023-10-16 23:00:00,668.0,34.0,-
CJ STUDDERT,1273720,U,2,2023-10-16 21:39:00,CST,,2023-10-16 22:05:00,2023-10-16 22:24:00,669.0,26.0,-
BRONCO,1327838,U,2,2023-10-16 20:59:00,CST,,2023-10-16 21:20:00,2023-10-16 21:35:00,670.0,21.0,-
ALMA GRACE,1321735,D,2,2023-10-16 19:01:00,CST,,2023-10-16 20:19:00,2023-10-16 20:30:00,671.0,78.0,-
LAURA ELIZABETH (TOW),501262,U,2,2023-10-16 17:22:00,CST,,2023-10-16 19:32:00,2023-10-16 19:51:00,672.0,130.0,-
SARAH D (TOW),1167754,D,6,2023-10-16 18:00:00,CST,,2023-10-16 18:30:00,2023-10-16 18:49:00,673.0,30.0,-
GEORGE W BANTA (TOW),266928,D,2,2023-10-16 16:21:00,CST,,2023-10-16 16:40:00,2023-10-16 17:18:00,674.0,19.0,-
ADMIRAL,542081,D,1,2023-10-16 16:18:00,CST,,2023-10-16 16:19:00,2023-10-16 16:39:00,675.0,1.0,-
STEVEN M BRYAN (2010) 86X32,1223817,D,2,2023-10-16 14:42:00,CST,,2023-10-16 14:58:00,2023-10-16 15:19:00,676.0,16.0,-
CHAD DOUGLAS,1304256,D,1,2023-10-16 13:33:00,CST,,2023-10-16 14:32:00,2023-10-16 14:57:00,677.0,59.0,-
CAPT DANIEL CLEMENT,1250805,D,2,2023-10-16 10:07:00,CST,,2023-10-16 14:01:00,2023-10-16 14:31:00,678.0,234.0,-
AUSTIN,1226787,U,2,2023-10-16 09:39:00,CST,,2023-10-16 11:32:00,2023-10-16 12:00:00,679.0,113.0,-
MICHELLE GOLDING,1258033,U,2,2023-10-16 09:32:00,CST,,2023-10-16 10:56:00,2023-10-16 11:31:00,680.0,84.0,-
DONNIE SONIER (TOW 2011) 69X30,1235354,D,2,2023-10-16 07:45:00,CST,,2023-10-16 08:51:00,2023-10-16 10:55:00,681.0,66.0,-
LADY OF PROMPT SUCCOR (TOW),1155422,U,6,2023-10-16 04:34:00,CST,,2023-10-16 08:27:00,2023-10-16 08:50:00,682.0,233.0,-
KARNES (TOW 2013) 78X34,1250883,U,2,2023-10-16 05:51:00,CST,,2023-10-16 07:56:00,2023-10-16 08:26:00,683.0,125.0,-
CHAD DOUGLAS,1304256,U,0,2023-10-16 07:30:00,CST,,2023-10-16 07:45:00,2023-10-16 07:55:00,684.0,15.0,-
CREOLE RIVERS (TOW),590667,D,1,2023-10-16 06:04:00,CST,,2023-10-16 07:24:00,2023-10-16 07:44:00,685.0,80.0,-
MISS CARTER W,1334369,D,2,2023-10-16 05:54:00,CST,,2023-10-16 06:56:00,2023-10-16 07:23:00,686.0,62.0,-
MIKE BECHTOLD,586008,D,6,2023-10-16 04:39:00,CST,,2023-10-16 06:19:00,2023-10-16 06:55:00,687.0,100.0,-
JAMES S DAVISON (TOW 86X32),1211188,D,2,2023-10-16 05:12:00,CST,,2023-10-16 05:16:00,2023-10-16 06:18:00,688.0,4.0,-
DAHLI BROOKE,1248795,U,3,2023-10-16 04:31:00,CST,,2023-10-16 04:50:00,2023-10-16 05:09:00,689.0,19.0,-
DEFENDER,1319784,U,2,2023-10-16 04:08:00,CST,,2023-10-16 04:09:00,2023-10-16 04:49:00,690.0,1.0,-
BUD GOLDING,1234928,U,2,2023-10-16 02:54:00,CST,,2023-10-16 03:14:00,2023-10-16 04:00:00,691.0,20.0,-
EUGENIE J HUGER (TOW 2012),1242009,D,3,2023-10-16 02:09:00,CST,,2023-10-16 02:43:00,2023-10-16 03:14:00,692.0,34.0,-
CAPTAIN NELSON ( TOW ),555216,D,1,2023-10-16 02:05:00,CST,,2023-10-16 02:05:00,2023-10-16 02:42:00,693.0,0.0,-
JOSEPH ALFRED DEVALL,1236564,D,2,2023-10-16 00:05:00,CST,,2023-10-16 00:05:00,2023-10-16 00:36:00,694.0,0.0,-
GOSIER,1242385,D,1,2023-10-15 23:20:00,CST,,2023-10-15 23:20:00,2023-10-15 23:51:00,695.0,0.0,-
DIANE (TOW 2005),1176072,D,2,2023-10-15 22:04:00,CST,,2023-10-15 22:34:00,2023-10-15 23:18:00,696.0,30.0,-
GOVERNOR MIKE HUCKABEE 80X30,1236450,U,2,2023-10-15 21:39:00,CST,,2023-10-15 21:39:00,2023-10-15 22:33:00,697.0,0.0,-
RESOLUTION (TOW),629784,D,6,2023-10-15 18:49:00,CST,,2023-10-15 19:28:00,2023-10-15 19:55:00,698.0,39.0,-
FRANK GOLEMI (TOW),1251200,D,3,2023-10-15 18:32:00,CST,,2023-10-15 18:33:00,2023-10-15 19:27:00,699.0,1.0,-
JERRY DOG MCLAIN,1233239,D,2,2023-10-15 16:04:00,CST,,2023-10-15 17:02:00,2023-10-15 17:24:00,700.0,58.0,-
DARIAN ALEXANDRA (TOW 2019),1269031,D,3,2023-10-15 15:29:00,CST,,2023-10-15 16:19:00,2023-10-15 17:01:00,701.0,50.0,-
JACKIE GONSOULIN ( TOW ),1194711,U,1,2023-10-15 12:34:00,CST,,2023-10-15 15:30:00,2023-10-15 16:18:00,702.0,176.0,-
JACK CENAC,1312482,U,1,2023-10-15 14:15:00,CST,,2023-10-15 14:49:00,2023-10-15 15:11:00,703.0,34.0,-
JEFFREY GRANT,1253473,D,1,2023-10-15 13:46:00,CST,,2023-10-15 14:16:00,2023-10-15 14:48:00,704.0,30.0,-
KIMBERLY HIDALGO,1253551,U,1,2023-10-15 13:30:00,CST,,2023-10-15 13:31:00,2023-10-15 14:15:00,705.0,1.0,-
VELMA C (TOW),1090026,D,4,2023-10-15 12:42:00,CST,,2023-10-15 12:43:00,2023-10-15 13:30:00,706.0,1.0,-
CULLEN PASENTINE,1273050,U,1,2023-10-09 09:42:00,CST,,2023-10-09 10:22:00,2023-10-09 10:36:00,707.0,40.0,-
ALMA GRACE,1321735,U,2,2023-10-09 09:05:00,CST,,2023-10-09 09:49:00,2023-10-09 10:21:00,708.0,44.0,-
MAC ANDREW MCKINNEY (TOW),1234978,D,5,2023-10-09 08:37:00,CST,,2023-10-09 08:38:00,2023-10-09 09:48:00,709.0,1.0,-
BRANDON KYLE (TOW) 75 X 30,1273532,D,2,2023-10-09 05:14:00,CST,,2023-10-09 06:20:00,2023-10-09 06:42:00,710.0,66.0,-
ANITA EVE SHARP  (TOW 1985),680357,D,3,2023-10-09 04:35:00,CST,,2023-10-09 05:16:00,2023-10-09 06:19:00,711.0,41.0,-
MISS CATHERINE ,1301428,U,2,2023-10-09 03:14:00,CST,,2023-10-09 04:45:00,2023-10-09 05:15:00,712.0,91.0,-
CAPT TIMMY,628797,U,2,2023-10-09 02:25:00,CST,,2023-10-09 04:01:00,2023-10-09 04:44:00,713.0,96.0,-
LIBERTY (TOW 75X30),1141276,D,2,2023-10-09 02:30:00,CST,,2023-10-09 03:25:00,2023-10-09 04:00:00,714.0,55.0,-
CAPT. JERRY J. WILTZ (TOW2012),1238777,D,2,2023-10-09 01:29:00,CST,,2023-10-09 02:33:00,2023-10-09 03:24:00,715.0,64.0,-
LAFITTE,1242386,U,2,2023-10-09 01:29:00,CST,,2023-10-09 01:33:00,2023-10-09 02:32:00,716.0,4.0,-
RIO GRANDE,1248275,U,2,2023-10-09 00:46:00,CST,,2023-10-09 00:47:00,2023-10-09 01:32:00,717.0,1.0,-
PECAN ISLAND,1243601,D,2,2023-10-08 23:20:00,CST,,2023-10-08 23:35:00,2023-10-09 00:26:00,718.0,15.0,-
MISS GABRIELLA,1265914,U,2,2023-10-08 21:37:00,CST,,2023-10-08 22:51:00,2023-10-08 23:34:00,719.0,74.0,-
MIKE MITCHELL,624349,U,6,2023-10-08 21:15:00,CST,,2023-10-08 21:16:00,2023-10-08 22:50:00,720.0,1.0,-
EMILY WEBBER,1276027,U,2,2023-10-08 17:27:00,CST,,2023-10-08 19:03:00,2023-10-08 19:30:00,721.0,96.0,-
LADY OF LOURDES (TOW),1212047,D,6,2023-10-08 18:15:00,CST,,2023-10-08 18:41:00,2023-10-08 19:02:00,722.0,26.0,-
MV HALLIE M. MERRICK,1247505,D,2,2023-10-08 16:32:00,CST,,2023-10-08 18:18:00,2023-10-08 18:40:00,723.0,106.0,-
SYDNEE TAYLOR (TOW),1191691,U,1,2023-10-08 16:57:00,CST,,2023-10-08 17:28:00,2023-10-08 17:39:00,724.0,31.0,-
KARL SENNER ,1244550,U,3,2023-10-08 16:26:00,CST,,2023-10-08 17:04:00,2023-10-08 17:23:00,725.0,38.0,-
INTRA RECOIL(TOW),533346,U,2,2023-10-08 14:37:00,CST,,2023-10-08 15:12:00,2023-10-08 15:34:00,726.0,35.0,-
BULL CALF (TOW),646702,U,1,2023-10-08 13:51:00,CST,,2023-10-08 14:06:00,2023-10-08 14:15:00,727.0,15.0,-
SID MOLLER (TOW 2009),1216426,D,2,2023-10-08 12:32:00,CST,,2023-10-08 12:50:00,2023-10-08 13:15:00,728.0,18.0,-
AMERICAN CENTURY (TOW 2015),1261315,D,2,2023-09-23 11:22:00,CST,,2023-09-23 11:42:00,2023-09-23 11:53:00,729.0,20.0,-
LESLIE (TOW 73X31),1218576,D,6,2023-09-23 08:32:00,CST,,2023-09-23 11:03:00,2023-09-23 11:29:00,730.0,151.0,-
SEA DRIFT (TOW),1045761,D,2,2023-09-23 08:00:00,CST,,2023-09-23 10:32:00,2023-09-23 10:55:00,731.0,152.0,-
SHERIDAN A,1251629,U,2,2023-09-23 08:51:00,CST,,2023-09-23 09:42:00,2023-09-23 09:59:00,732.0,51.0,-
CAPT DOUG WRIGHT,1202864,U,6,2023-09-23 08:23:00,CST,,2023-09-23 09:13:00,2023-09-23 09:34:00,733.0,50.0,-
COMMANDER,1069168,U,1,2023-09-23 07:14:00,CST,,2023-09-23 08:54:00,2023-09-23 09:05:00,734.0,100.0,-
MARY ENA DEVALL (TOW),569520,U,1,2023-09-23 07:03:00,CST,,2023-09-23 08:20:00,2023-09-23 08:30:00,735.0,77.0,-
BRANDON KYLE (TOW) 75 X 30,1273532,U,2,2023-09-23 06:58:00,CST,,2023-09-23 07:56:00,2023-09-23 08:18:00,736.0,58.0,-
PORT EADS (TOW 2016) 69X30,1263200,U,2,2023-09-23 06:54:00,CST,,2023-09-23 07:29:00,2023-09-23 07:49:00,737.0,35.0,-
STEVE RICHOUX (TOW),568988,U,6,2023-09-23 06:26:00,CST,,2023-09-23 07:08:00,2023-09-23 07:20:00,738.0,42.0,-
PETER BRENT ICE,1301258,U,2,2023-09-23 04:25:00,CST,,2023-09-23 05:10:00,2023-09-23 05:40:00,739.0,45.0,-
RALPH RENFRO (TOW 2012) 84X32,1243956,D,2,2023-09-23 03:31:00,CST,,2023-09-23 03:32:00,2023-09-23 04:17:00,740.0,1.0,-
CINCINNATI (TOW),1126162,U,2,2023-09-23 00:31:00,CST,,2023-09-23 02:08:00,2023-09-23 02:35:00,741.0,97.0,-
RAY S (TOW 2017),1282990,U,2,2023-09-23 00:02:00,CST,,2023-09-23 01:46:00,2023-09-23 02:07:00,742.0,104.0,-
DARIAN ALEXANDRA (TOW 2019),1269031,U,3,2023-09-22 22:38:00,CST,,2023-09-23 01:13:00,2023-09-23 01:45:00,743.0,155.0,-
MARI LAMPTON (TOW 106X32),1208146,U,3,2023-09-22 20:48:00,CST,,2023-09-23 00:27:00,2023-09-23 01:11:00,744.0,219.0,-
CAPTAIN RAPHAEL (TOW 1980),622432,D,2,2023-09-22 22:26:00,CST,,2023-09-23 00:00:00,2023-09-23 00:25:00,745.0,94.0,-
PINTAIL (TOW 2009) 57X28,1225748,D,1,2023-09-22 22:07:00,CST,,2023-09-22 23:08:00,2023-09-22 23:57:00,746.0,61.0,-
GOOD SHEPHERD ( TOW ),1209074,D,2,2023-09-22 20:45:00,CST,,2023-09-22 23:06:00,2023-09-22 23:50:00,747.0,141.0,-
NATCHEZ EXPRESS,1217460,D,2,2023-09-22 20:27:00,CST,,2023-09-22 22:05:00,2023-09-22 23:05:00,748.0,98.0,-
CHAMPION ( TOW 2013) 85X35,1247079,U,3,2023-09-22 20:04:00,CST,,2023-09-22 21:39:00,2023-09-22 22:02:00,749.0,95.0,-
DRUM BAY,1238759,U,3,2023-09-22 20:02:00,CST,,2023-09-22 21:18:00,2023-09-22 21:37:00,750.0,76.0,-
FALCON,1324494,U,2,2023-09-22 18:55:00,CST,,2023-09-22 20:18:00,2023-09-22 21:17:00,751.0,83.0,-
RANDOLPH C,1261475,D,6,2023-09-22 18:22:00,CST,,2023-09-22 19:52:00,2023-09-22 20:17:00,752.0,90.0,-
CHOCTAW (TOW),971260,D,2,2023-09-22 17:50:00,CST,,2023-09-22 19:04:00,2023-09-22 19:51:00,753.0,74.0,-
CAPT ANDY LAKE (TOW),1239502,U,3,2023-09-22 17:28:00,CST,,2023-09-22 18:13:00,2023-09-22 19:03:00,754.0,45.0,-
LAURA M,1315595,D,2,2023-09-22 17:22:00,CST,,2023-09-22 17:51:00,2023-09-22 18:12:00,755.0,29.0,-
ROBERT MUDD (TOW,1229106,U,2,2023-09-22 15:17:00,CST,,2023-09-22 15:34:00,2023-09-22 15:40:00,756.0,17.0,-
COCHRAN,1196742,U,2,2023-09-22 12:54:00,CST,,2023-09-22 13:23:00,2023-09-22 13:49:00,757.0,29.0,-
FREEDOM (TOW),287518,U,6,2023-09-22 12:30:00,CST,,2023-09-22 12:55:00,2023-09-22 13:02:00,758.0,25.0,-
ENDURANCE (TOW 2011)81X30,1232349,U,2,2023-09-22 11:21:00,CST,,2023-09-22 11:39:00,2023-09-22 11:57:00,759.0,18.0,-
POINT MALLARD (TOW 2012) 78X34,1240393,D,2,2023-09-22 10:13:00,CST,,2023-09-22 10:44:00,2023-09-22 10:59:00,760.0,31.0,-
AMERICAN STRONG (TOW 2016),1272102,D,2,2023-09-22 09:56:00,CST,,2023-09-22 10:08:00,2023-09-22 10:21:00,761.0,12.0,-
SEA HOG (TOW),621554,D,1,2023-09-22 08:45:00,CST,,2023-09-22 08:58:00,2023-09-22 09:11:00,762.0,13.0,-
RISEN SAVIOUR (TOW),1191228,U,6,2023-09-22 06:27:00,CST,,2023-09-22 08:09:00,2023-09-22 08:27:00,763.0,102.0,-
TOM HENDERSON,1315976,U,3,2023-09-22 06:06:00,CST,,2023-09-22 07:16:00,2023-09-22 07:30:00,764.0,70.0,-
DAVID MCNEMAR (TOW 2010),1226350,U,2,2023-09-22 06:04:00,CST,,2023-09-22 06:39:00,2023-09-22 07:08:00,765.0,35.0,-
DANNY OCKMAN,644041,D,3,2023-09-22 05:00:00,CST,,2023-09-22 05:11:00,2023-09-22 05:39:00,766.0,11.0,-
RENEE T WHATLEY (TOW),1194317,U,1,2023-09-22 04:09:00,CST,,2023-09-22 04:09:00,2023-09-22 04:40:00,767.0,0.0,-
INNOVATOR (TOW 2003),1141274,U,2,2023-09-22 03:04:00,CST,,2023-09-22 03:27:00,2023-09-22 03:59:00,768.0,23.0,-
JEFF KINDL (TOW 2016) 86X35,1266571,U,6,2023-09-22 02:15:00,CST,,2023-09-22 02:45:00,2023-09-22 03:25:00,769.0,30.0,-
ERIC BUNCE (TOW 2011),1230374,D,1,2023-09-22 01:30:00,CST,,2023-09-22 02:13:00,2023-09-22 02:42:00,770.0,43.0,-
SANDPIPER (TOW 2011) 34X78,1237330,D,2,2023-09-22 00:52:00,CST,,2023-09-22 01:42:00,2023-09-22 02:39:00,771.0,50.0,-
HUGH S MONSTED (TOW),1151737,U,2,2023-09-21 23:33:00,CST,,2023-09-22 00:35:00,2023-09-22 01:39:00,772.0,62.0,-
TENSAW (TOW 65X26 ),1186668,D,1,2023-09-21 23:50:00,CST,,2023-09-22 00:10:00,2023-09-22 00:33:00,773.0,20.0,-
RALPH C,1292862,D,2,2023-09-21 22:24:00,CST,,2023-09-21 23:29:00,2023-09-22 00:09:00,774.0,65.0,-
KATHY AZLIN,1252651,U,1,2023-09-21 22:06:00,CST,,2023-09-21 23:00:00,2023-09-21 23:28:00,775.0,54.0,-
FATHER PAT (TOW 2011) 76X35,1237423,U,3,2023-09-21 22:01:00,CST,,2023-09-21 22:37:00,2023-09-21 22:59:00,776.0,36.0,-
NATCHEZ EXPRESS,1217460,U,2,2023-09-21 21:52:00,CST,,2023-09-21 21:53:00,2023-09-21 22:35:00,777.0,1.0,-
CAPT ANTHONY (TOW 2011),1232275,D,1,2023-09-21 19:44:00,CST,,2023-09-21 20:05:00,2023-09-21 20:21:00,778.0,21.0,-
STEVEN M BRYAN (2010) 86X32,1223817,D,2,2023-09-21 19:30:00,CST,,2023-09-21 19:31:00,2023-09-21 20:04:00,779.0,1.0,-
LIV (TOW 2015) 72X30,1261486,U,4,2023-09-21 18:31:00,CST,,2023-09-21 18:37:00,2023-09-21 19:20:00,780.0,6.0,-
H J DUPRE (TOW),532464,U,2,2023-09-21 17:52:00,CST,,2023-09-21 18:13:00,2023-09-21 18:36:00,781.0,21.0,-
BROOKE BANTA 75X30,1233112,U,2,2023-09-21 17:07:00,CST,,2023-09-21 17:53:00,2023-09-21 18:04:00,782.0,46.0,-
MADELINE ( TOW 2008 ),1209145,D,2,2023-09-21 16:51:00,CST,,2023-09-21 17:15:00,2023-09-21 17:30:00,783.0,24.0,-
MISS MICHELLE  (TOW),607802,D,1,2023-09-21 14:03:00,CST,,2023-09-21 15:07:00,2023-09-21 15:18:00,784.0,64.0,-
ST CHARLES (TOW)76X35,1230767,D,3,2023-09-21 13:59:00,CST,,2023-09-21 14:42:00,2023-09-21 14:55:00,785.0,43.0,-
CALIFORNIA CHROME (TOW 2019),1292966,D,6,2023-09-21 13:57:00,CST,,2023-09-21 14:20:00,2023-09-21 14:37:00,786.0,23.0,-
LINDA HUGHES FARLEY,1273622,U,2,2023-09-21 12:03:00,CST,,2023-09-21 12:50:00,2023-09-21 13:03:00,787.0,47.0,-
GEORGE W BANTA (TOW),266928,D,2,2023-09-21 11:30:00,CST,,2023-09-21 12:18:00,2023-09-21 12:30:00,788.0,48.0,-
Captain Brantley,1283861,U,2,2023-09-21 10:50:00,CST,,2023-09-21 11:39:00,2023-09-21 11:47:00,789.0,49.0,-
M/V GARYVILLE (TOW),1189925,U,1,2023-09-21 10:43:00,CST,,2023-09-21 11:01:00,2023-09-21 11:30:00,790.0,18.0,-
AMERICAN LIFE (TOW 2016) 76X34,1268290,U,2,2023-10-08 11:41:00,CST,,2023-10-08 11:54:00,2023-10-08 12:10:00,791.0,13.0,-
