VESSEL_NAME,VESSEL_NO,DIRECTION,NUM_BARGES,ARRIVAL_DATE,TIMEZONE,MMSI,SOL_DATE,END_OF_LOCKAGE,Unnamed: 0,DELAY_MINS,SEQ_NO
BELLE AMIE,1255924,D,2,2023-09-29 19:28:00,CST,,2023-09-30 00:45:00,2023-09-30 01:45:00,540.0,317.0,-
CROSBY EXPLORER (TOW),633881,U,1,2023-09-29 22:01:00,CST,,2023-09-29 23:45:00,2023-09-30 00:30:00,541.0,104.0,-
JANE ANN BLESSEY (TOW),1111657,D,2,2023-09-29 18:20:00,CST,,2023-09-29 22:45:00,2023-09-29 23:25:00,542.0,265.0,-
GW DUNN,578286,U,1,2023-09-29 21:11:00,CST,,2023-09-29 21:50:00,2023-09-29 22:38:00,543.0,39.0,-
GEISMAR (TOW),555297,U,1,2023-09-29 21:10:00,CST,,2023-09-29 21:40:00,2023-09-29 22:35:00,544.0,30.0,-
ASHLEY (TOW),508924,U,1,2023-09-29 20:10:00,CST,,2023-09-29 21:35:00,2023-09-29 22:30:00,545.0,85.0,-
DARIAN ALEXANDRA (TOW 2019),1269031,D,3,2023-09-29 17:57:00,CST,,2023-09-29 20:10:00,2023-09-29 21:20:00,546.0,133.0,-
CAJUN HUSTLER (TOW),527969,U,1,2023-09-29 18:44:00,CST,,2023-09-29 19:00:00,2023-09-29 19:50:00,547.0,16.0,-
DEBBIE L. OWEN,1312481,U,6,2023-09-29 17:27:00,CST,,2023-09-29 18:50:00,2023-09-29 19:45:00,548.0,83.0,-
GEISMAR (TOW),555297,D,1,2023-09-29 17:24:00,CST,,2023-09-29 17:41:00,2023-09-29 18:25:00,549.0,17.0,-
DONNIE VERRET,641798,U,1,2023-09-29 16:30:00,CST,,2023-09-29 16:45:00,2023-09-29 17:35:00,550.0,15.0,-
HOWARD BLANK (TOW 86X32),1221426,U,2,2023-09-29 16:13:00,CST,,2023-09-29 16:30:00,2023-09-29 17:30:00,551.0,17.0,-
DONNIE VERRET,641798,D,0,2023-09-29 15:49:00,CST,,2023-09-29 15:50:00,2023-09-29 16:17:00,552.0,1.0,-
BROOKE BANTA 75X30,1233112,U,2,2023-09-29 14:22:00,CST,,2023-09-29 14:50:00,2023-09-29 15:35:00,553.0,28.0,-
SARAH (TOW 1996),1046751,D,1,2023-09-29 13:30:00,CST,,2023-09-29 13:36:00,2023-09-29 14:35:00,554.0,6.0,-
GW DUNN,578286,D,0,2023-09-29 12:20:00,CST,,2023-09-29 12:30:00,2023-09-29 12:55:00,555.0,10.0,-
ALICE GOLDING,1253566,U,2,2023-09-29 09:40:00,CST,,2023-09-29 10:30:00,2023-09-29 11:30:00,556.0,50.0,-
CHARLIE C (TOW 2016) 84X34,1259981,U,0,2023-10-10 06:14:00,CST,,,,557.0,53.0,16
CECIL V.NEAL (TOW 2015) 78X34,1262642,U,2,2023-10-08 05:46:00,CST,,2023-10-09 10:18:00,2023-10-09 11:10:00,558.0,1712.0,-
PORT ALLEN (TOW),503134,D,0,2023-10-09 09:04:00,CST,,2023-10-09 09:40:00,2023-10-09 10:08:00,559.0,36.0,-
SANDRA LEE,1259133,U,2,2023-10-08 00:43:00,CST,,2023-10-09 08:40:00,2023-10-09 09:39:00,560.0,1917.0,-
WELLS PORCHE,1269039,U,2,2023-10-07 23:34:00,CST,,2023-10-09 07:20:00,2023-10-09 08:20:00,561.0,1906.0,-
CAPT J A MORGAN (TOW),1186680,U,2,2023-10-07 23:04:00,CST,,2023-10-09 05:50:00,2023-10-09 06:50:00,562.0,1846.0,-
LESLIE (TOW 73X31),1218576,U,6,2023-10-07 21:11:00,CST,,2023-10-09 04:45:00,2023-10-09 05:20:00,563.0,1894.0,-
ALLIE BROOKE DEVALL,1214852,U,6,2023-10-07 21:08:00,CST,,2023-10-09 03:30:00,2023-10-09 04:20:00,564.0,1822.0,-
UNCLE NU (TOW),624234,U,6,2023-10-07 21:04:00,CST,,2023-10-09 02:20:00,2023-10-09 03:10:00,565.0,1756.0,-
JUDY S FRIED (TOW),1165345,U,2,2023-10-07 16:10:00,CST,,2023-10-09 01:20:00,2023-10-09 02:05:00,566.0,1990.0,-
GOSIER,1242385,U,1,2023-10-08 03:52:00,CST,,2023-10-09 01:10:00,2023-10-09 02:00:00,567.0,1278.0,-
CAPTAIN EARL DEVALL (TOW)2005,1167310,D,2,2023-10-07 23:40:00,CST,,2023-10-09 00:20:00,2023-10-09 01:00:00,568.0,1480.0,-
AMERICAN RELIANCE (TOW 2016),1270208,D,2,2023-10-07 22:45:00,CST,,2023-10-08 23:15:00,2023-10-08 23:55:00,569.0,1470.0,-
WILLIAM  (TOW 2009) 70X30,1222437,D,2,2023-10-07 17:36:00,CST,,2023-10-08 22:25:00,2023-10-08 23:00:00,570.0,1729.0,-
DANIEL WISNER (85X30),1301802,D,2,2023-10-07 20:37:00,CST,,2023-10-08 21:25:00,2023-10-08 22:05:00,571.0,1488.0,-
RODNEY HAGEBOLS,1325577,D,2,2023-10-07 13:01:00,CST,,2023-10-08 20:10:00,2023-10-08 20:55:00,572.0,1869.0,-
INDEPENDENCE,586238,D,1,2023-10-08 13:59:00,CST,,2023-10-08 20:00:00,2023-10-08 20:50:00,573.0,361.0,-
HUGH S MONSTED (TOW),1151737,D,2,2023-10-07 12:53:00,CST,,2023-10-08 19:10:00,2023-10-08 19:50:00,574.0,1817.0,-
MISS BETH (TOW),641329,D,1,2023-10-08 12:46:00,CST,,2023-10-08 19:00:00,2023-10-08 19:45:00,575.0,374.0,-
RANDOLPH C,1261475,U,3,2023-10-07 15:59:00,CST,,2023-10-08 17:52:00,2023-10-08 18:50:00,576.0,1553.0,-
AL CENAC,1316302,D,3,2023-10-07 10:01:00,CST,,2023-10-08 16:25:00,2023-10-08 17:25:00,577.0,1824.0,-
FRIO (TOW),651183,U,2,2023-10-07 12:25:00,CST,,2023-10-08 15:27:00,2023-10-08 16:12:00,578.0,1622.0,-
MISS AIMEE (TOW),635024,U,1,2023-10-08 12:33:00,CST,,2023-10-08 15:17:00,2023-10-08 16:02:00,579.0,164.0,-
RICHARD TOLAR (85X30),1225115,D,2,2023-10-07 08:10:00,CST,,2023-10-08 14:00:00,2023-10-08 14:58:00,580.0,1790.0,-
CHARLES E MARTIN (TOW),1107227,D,1,2023-10-08 12:19:00,CST,,2023-10-08 13:50:00,2023-10-08 14:48:00,581.0,91.0,-
NANCY SONIER (TOW 2014),1257032,U,2,2023-10-07 11:48:00,CST,,2023-10-08 13:03:00,2023-10-08 13:45:00,582.0,1515.0,-
DODSON THORNTON,266269,D,6,2023-10-07 08:10:00,CST,,2023-10-08 11:38:00,2023-10-08 12:36:00,583.0,1648.0,-
WILSEY DUPRE (TOW 2010),1224664,U,2,2023-10-07 11:19:00,CST,,2023-10-08 10:16:00,2023-10-08 11:29:00,584.0,1377.0,-
KENNY BILLIOT (TOW 2013),1244012,U,1,2023-10-08 09:44:00,CST,,2023-10-08 10:06:00,2023-10-08 11:19:00,585.0,22.0,-
STEVE ALLEY,1322117,D,5,2023-10-07 06:16:00,CST,,2023-10-08 08:50:00,2023-10-08 10:04:00,586.0,1594.0,-
ST CHARLES (TOW)76X35,1230767,U,6,2023-10-07 10:04:00,CST,,2023-10-08 07:35:00,2023-10-08 08:30:00,587.0,1291.0,-
GW DUNN,578286,D,3,2023-10-06 23:54:00,CST,,2023-10-08 06:30:00,2023-10-08 07:22:00,588.0,1836.0,-
PAT CENAC (TOW),575103,D,5,2023-10-06 22:20:00,CST,,2023-10-08 05:25:00,2023-10-08 06:05:00,589.0,1865.0,-
KENNY BILLIOT (TOW 2013),1244012,D,2,2023-10-07 22:47:00,CST,,2023-10-08 05:15:00,2023-10-08 06:00:00,590.0,388.0,-
CINCINNATI (TOW),1126162,U,2,2023-10-07 09:08:00,CST,,2023-10-08 04:10:00,2023-10-08 05:00:00,591.0,1142.0,-
FATHER PAT (TOW 2011) 76X35,1237423,U,4,2023-10-07 07:25:00,CST,,2023-10-08 03:20:00,2023-10-08 03:55:00,592.0,1195.0,-
PHILIP (TOW 1995),1033117,U,2,2023-10-07 00:22:00,CST,,2023-10-08 02:30:00,2023-10-08 03:05:00,593.0,1568.0,-
GEORGE W BANTA (TOW),266928,U,6,2023-10-06 21:44:00,CST,,2023-10-08 01:25:00,2023-10-08 02:10:00,594.0,1661.0,-
PORT MANSFIELD,1262416,U,2,2023-10-06 12:52:00,CST,,2023-10-08 00:25:00,2023-10-08 01:15:00,595.0,2133.0,-
EL PASO (TOW),538582,U,1,2023-10-07 20:59:00,CST,,2023-10-08 00:15:00,2023-10-08 01:10:00,596.0,196.0,-
SACRED HEART (TOW 73X28),1203067,D,6,2023-10-06 21:44:00,CST,,2023-10-07 23:10:00,2023-10-07 23:55:00,597.0,1526.0,-
BLESSED TRINITY (TOW),1216547,D,6,2023-10-06 16:44:00,CST,,2023-10-07 22:20:00,2023-10-07 22:55:00,598.0,1776.0,-
KATIE GONSOULIN (TOW),1191866,D,2,2023-10-06 15:34:00,CST,,2023-10-07 21:15:00,2023-10-07 21:55:00,599.0,1781.0,-
BELL,1186064,D,2,2023-10-06 08:15:00,CST,,2023-10-07 20:20:00,2023-10-07 21:00:00,600.0,2165.0,-
FREEDOM (TOW),287518,D,6,2023-10-06 02:41:00,CST,,2023-10-07 19:10:00,2023-10-07 20:00:00,601.0,2429.0,-
CREOLE ANN (TOW),519093,D,1,2023-10-07 17:50:00,CST,,2023-10-07 19:00:00,2023-10-07 19:50:00,602.0,70.0,-
THREE RIVERS (TOW 2013) 78X34,1250092,U,2,2023-10-06 11:28:00,CST,,2023-10-07 17:45:00,2023-10-07 18:45:00,603.0,1817.0,-
PABST,573052,U,1,2023-10-07 12:50:00,CST,,2023-10-07 17:37:00,2023-10-07 18:35:00,604.0,287.0,-
RYAN    (TOW 2002) 86X30,1130859,D,2,2023-10-06 00:50:00,CST,,2023-10-07 16:13:00,2023-10-07 17:15:00,605.0,2363.0,-
ISIDORE (TOW 1999),1087086,U,2,2023-10-06 10:39:00,CST,,2023-10-07 14:56:00,2023-10-07 16:00:00,606.0,1697.0,-
SAFETY EXPLORER (TOW),1211314,U,1,2023-10-06 21:37:00,CST,,2023-10-07 14:30:00,2023-10-07 15:50:00,607.0,1013.0,-
INNOVATOR (TOW 2003),1141274,D,3,2023-10-06 00:21:00,CST,,2023-10-07 13:29:00,2023-10-07 14:25:00,608.0,2228.0,-
PIERRE BILLIOT,1296760,U,2,2023-10-06 09:36:00,CST,,2023-10-07 12:30:00,2023-10-07 13:16:00,609.0,1614.0,-
JOEL SMITH (TOW),984928,U,1,2023-10-06 20:21:00,CST,,2023-10-07 12:18:00,2023-10-07 13:07:00,610.0,957.0,-
CAROLE L BRENT,1195776,D,0,2023-10-19 05:52:00,CST,,,,611.0,90.0,2LB
KEVIN ALLEN ,1273624,D,2,2023-10-19 05:49:00,CST,,,,612.0,93.0,23
CITATION (TOW),1217083,D,6,2023-10-19 04:20:00,CST,,,,613.0,182.0,22
LAURA ELIZABETH (TOW),501262,U,2,2023-10-19 03:21:00,CST,,,,614.0,241.0,21
MICHELLE GOLDING,1258033,U,2,2023-10-19 02:43:00,CST,,,,615.0,279.0,22
BOO SONIER (TOW 2012),1238039,U,2,2023-10-19 00:59:00,CST,,,,616.0,383.0,20
DEFENDER,1319784,U,2,2023-10-18 23:00:00,CST,,,,617.0,502.0,19
KENNY BILLIOT (TOW 2013),1244012,D,2,2023-10-18 22:58:00,CST,,,,618.0,504.0,1A
ASHLEY (TOW),508924,U,2,2023-10-18 22:03:00,CST,,,,619.0,559.0,3A
BLESSED TRINITY (TOW),1216547,U,5,2023-10-18 21:33:00,CST,,,,620.0,589.0,18
GRAYSON,1256561,D,2,2023-10-18 20:26:00,CST,,,,621.0,656.0,21
CJ STUDDERT,1273720,U,2,2023-10-18 19:01:00,CST,,,,622.0,741.0,17
LIV (TOW 2015) 72X30,1261486,D,5,2023-10-18 18:41:00,CST,,,,623.0,761.0,20
ENDURANCE (TOW 2011)81X30,1232349,D,2,2023-10-18 18:23:00,CST,,,,624.0,779.0,19
RED RIVER (TOW 2013) 78X34,1247072,D,2,2023-10-18 09:42:00,CST,,,,625.0,1300.0,18
PONTCHARTRAIN,1259051,D,2,2023-10-18 08:34:00,CST,,,,626.0,1368.0,17
KARNES (TOW 2013) 78X34,1250883,U,2,2023-10-18 07:23:00,CST,,,,627.0,1439.0,16
LADY OF PERPETUAL HELP(TOW) ,1207724,D,6,2023-10-18 04:40:00,CST,,,,628.0,1602.0,16
LADY OF PROMPT SUCCOR (TOW),1155422,U,6,2023-10-18 04:18:00,CST,,,,629.0,1624.0,15
COCHRAN,1196742,D,2,2023-10-18 04:11:00,CST,,,,630.0,1631.0,15
ROBERT J SHEA (TOW 2014) 84X32,1257000,D,2,2023-10-18 02:48:00,CST,,,,631.0,1714.0,14
RITA (TOW),544740,D,6,2023-10-18 00:41:00,CST,,,,632.0,1841.0,13
JOSSET   (TOW 56X23),1116940,D,2,2023-10-18 00:01:00,CST,,,,633.0,1881.0,3C
LEISA GAIL STRAFUSS (TOW 2013),1243633,U,2,2023-10-18 00:00:00,CST,,,,634.0,1882.0,14
BUD GOLDING,1234928,U,2,2023-10-17 22:29:00,CST,,,,635.0,1973.0,13
CAPT DOUG WRIGHT,1202864,D,8,2023-10-17 21:35:00,CST,,,,636.0,2027.0,12
SACRED HEART (TOW 73X28),1203067,U,6,2023-10-17 20:31:00,CST,,,,637.0,2091.0,12
GOVERNOR MIKE HUCKABEE 80X30,1236450,U,2,2023-10-17 19:59:00,CST,,,,638.0,2123.0,11
RESPONDER,543900,U,6,2023-10-17 19:43:00,CST,,,,639.0,2139.0,10
DAHLI BROOKE,1248795,U,3,2023-10-17 17:41:00,CST,,,,640.0,2261.0,9
GEISMAR (TOW),555297,D,6,2023-10-17 13:07:00,CST,,,,641.0,2535.0,11
NICHOLAS (TOW 2014) 65X28,1251897,U,6,2023-10-17 12:46:00,CST,,,,642.0,2556.0,8
ROBERT INGLE (TOW),282986,D,2,2023-10-17 09:17:00,CST,,,,643.0,2765.0,10
SHANNON MARY (TOW) 80X32,1255674,D,3,2023-10-17 09:04:00,CST,,,,644.0,2778.0,9
BERDON LAWRENCE,1306286,D,2,2023-10-17 04:25:00,CST,,,,645.0,3057.0,8
REPOSE,1041355,D,6,2023-10-17 04:15:00,CST,,,,646.0,3067.0,7
ENTERPRISE (TOW),550135,D,2,2023-10-17 03:28:00,CST,,,,647.0,3114.0,6
LUCAS PAUL DEVALL (TOW 2017),1277619,D,2,2023-10-17 03:02:00,CST,,,,648.0,3140.0,5
SETH D (TOW 1981) 61X26,634990,D,4,2023-10-17 02:08:00,CST,,,,649.0,3194.0,3A
DANNY OCKMAN,644041,D,6,2023-10-17 01:45:00,CST,,,,650.0,3217.0,4
JUDY S FRIED (TOW),1165345,D,2,2023-10-17 00:00:00,CST,,,,651.0,3322.0,3B
FREEDOM (TOW),287518,U,6,2023-10-16 22:45:00,CST,,,,652.0,3397.0,7
SAN BERNARD(TOW 2011)78X34,1235077,U,2,2023-10-16 22:02:00,CST,,,,653.0,3440.0,6
JOHN BOOZMAN (TOW 2011)81X30,1233875,U,2,2023-10-16 20:19:00,CST,,,,654.0,3543.0,5
JANIS ELIZABETH (TOW) 72X32,1292294,U,2,2023-10-16 18:50:00,CST,,,,655.0,3632.0,4
AMERICAN WAY (TOW 2013),1251070,D,2,2023-10-16 15:28:00,CST,,,,656.0,3834.0,2
MISS CATHERINE ,1301428,D,2,2023-10-16 08:42:00,CST,,,,657.0,4240.0,1B
SANDPIPER (TOW 2011) 34X78,1237330,U,2,2023-10-16 08:24:00,CST,,,,658.0,4258.0,3B
TUCKER M HAMILTON,1316602,U,3,2023-10-16 07:28:00,CST,,,,659.0,4314.0,2
UNCLE NU (TOW),624234,U,4,2023-10-16 04:51:00,CST,,,,660.0,4471.0,1
AMERICAN RELIANCE (TOW 2016),1270208,U,2,2023-10-16 02:52:00,CST,,,,661.0,4590.0,0
BRANDON KYLE (TOW) 75 X 30,1273532,U,2,2023-10-16 05:44:00,CST,,2023-10-19 04:15:00,2023-10-19 05:40:00,662.0,4231.0,-
SCOTT A SETTOON SR,629130,U,1,2023-10-18 17:22:00,CST,,2023-10-19 03:05:00,2023-10-19 03:50:00,663.0,583.0,-
ACE G ,629629,U,1,2023-10-18 18:50:00,CST,,2023-10-19 02:30:00,2023-10-19 03:45:00,664.0,460.0,-
CHAMPION ( TOW 2013) 85X35,1247079,U,3,2023-10-16 02:10:00,CST,,2023-10-19 01:00:00,2023-10-19 02:10:00,665.0,4250.0,-
DODSON THORNTON,266269,D,6,2023-10-16 04:25:00,CST,,2023-10-18 23:35:00,2023-10-19 00:25:00,666.0,4030.0,-
MANNIE (TOW 2009),1217770,D,2,2023-10-15 16:00:00,CST,,2023-10-18 21:10:00,2023-10-18 22:40:00,667.0,4630.0,-
CAJUN HUSTLER (TOW),527969,D,1,2023-10-18 19:41:00,CST,,2023-10-18 20:55:00,2023-10-18 22:30:00,668.0,74.0,-
JACKSON MCKINNEY (TOW 1981) ,630902,U,0,2023-10-18 19:06:00,CST,,2023-10-18 20:25:00,2023-10-18 20:50:00,669.0,79.0,-
MISS GABRIELLA,1265914,D,2,2023-10-15 15:10:00,CST,,2023-10-18 19:25:00,2023-10-18 20:15:00,670.0,4575.0,-
RENEE T WHATLEY (TOW),1194317,D,1,2023-10-18 16:31:00,CST,,2023-10-18 19:10:00,2023-10-18 20:05:00,671.0,159.0,-
ASHLEY (TOW),508924,D,1,2023-10-18 16:55:00,CST,,2023-10-18 17:44:00,2023-10-18 18:40:00,672.0,49.0,-
JACKSON MCKINNEY (TOW 1981) ,630902,D,1,2023-10-18 16:52:00,CST,,2023-10-18 17:37:00,2023-10-18 18:35:00,673.0,45.0,-
SWEENEY,1252151,D,2,2023-10-15 14:26:00,CST,,2023-10-18 17:28:00,2023-10-18 18:30:00,674.0,4502.0,-
MISTER MAC (TOW 2015),1259042,U,2,2023-10-15 00:23:00,CST,,2023-10-18 16:39:00,2023-10-18 17:15:00,675.0,5296.0,-
SCF CONTAINER EXPRESS ,1250819,U,6,2023-10-14 16:05:00,CST,,2023-10-18 15:20:00,2023-10-18 16:15:00,676.0,5715.0,-
SCOTT CAMP (TOW 2010) 86X32,1224777,U,2,2023-10-15 18:39:00,CST,,2023-10-18 13:51:00,2023-10-18 14:45:00,677.0,4032.0,-
NICEVILLE (TOW 76X35 2009),1221092,U,2,2023-10-15 07:37:00,CST,,2023-10-18 12:33:00,2023-10-18 13:26:00,678.0,4616.0,-
BLANCO ( TOW 2011 ) 84X32,1235527,D,2,2023-10-15 10:28:00,CST,,2023-10-18 11:13:00,2023-10-18 12:03:00,679.0,4365.0,-
TIM SCOTT,1253090,D,2,2023-10-15 10:27:00,CST,,2023-10-18 09:44:00,2023-10-18 10:40:00,680.0,4277.0,-
MIKE MITCHELL,624349,D,6,2023-10-15 09:59:00,CST,,2023-10-18 08:25:00,2023-10-18 09:10:00,681.0,4226.0,-
HIGH ISLAND (TOW 78X34)2012,1242165,D,2,2023-10-15 08:45:00,CST,,2023-10-18 07:18:00,2023-10-18 08:01:00,682.0,4233.0,-
POINT A LA HACHE,1265682,D,2,2023-10-15 04:08:00,CST,,2023-10-18 05:45:00,2023-10-18 06:25:00,683.0,4417.0,-
CSS SHENANDOAH (TOW 2019),1300154,U,3,2023-10-15 07:37:00,CST,,2023-10-18 05:00:00,2023-10-18 05:35:00,684.0,4163.0,-
WILLIAM  (TOW 2009) 70X30,1222437,U,2,2023-10-15 06:55:00,CST,,2023-10-18 04:10:00,2023-10-18 04:40:00,685.0,4155.0,-
GEORGE ALLEN ,1236451,U,2,2023-10-15 04:51:00,CST,,2023-10-18 03:10:00,2023-10-18 03:55:00,686.0,4219.0,-
CAJUN HUSTLER (TOW),527969,U,1,2023-10-17 23:16:00,CST,,2023-10-18 02:20:00,2023-10-18 02:55:00,687.0,184.0,-
SAN MARCOS (TOW 1012),1242397,U,2,2023-10-15 04:35:00,CST,,2023-10-18 02:10:00,2023-10-18 02:50:00,688.0,4175.0,-
KITTY (TOW 2000),1095430,U,2,2023-10-15 00:15:00,CST,,2023-10-18 01:00:00,2023-10-18 01:55:00,689.0,4365.0,-
ASHLEY (TOW),508924,U,1,2023-10-17 23:12:00,CST,,2023-10-18 00:40:00,2023-10-18 01:45:00,690.0,88.0,-
MS FRANCES (TOW 56X24),637713,U,1,2023-10-17 19:47:00,CST,,2023-10-18 00:30:00,2023-10-18 01:40:00,691.0,283.0,-
COCODRIE,1259043,D,2,2023-10-14 22:26:00,CST,,2023-10-17 23:45:00,2023-10-18 00:20:00,692.0,4399.0,-
PHILIP (TOW 1995),1033117,D,2,2023-10-14 20:19:00,CST,,2023-10-17 22:40:00,2023-10-17 23:15:00,693.0,4461.0,-
COUNT FLEET,1294853,D,6,2023-10-14 17:27:00,CST,,2023-10-17 21:40:00,2023-10-17 22:20:00,694.0,4573.0,-
FATHER PAT (TOW 2011) 76X35,1237423,D,3,2023-10-14 19:26:00,CST,,2023-10-17 20:40:00,2023-10-17 21:20:00,695.0,4394.0,-
BETH WILSON,1121373,U,2,2023-10-14 23:28:00,CST,,2023-10-17 19:40:00,2023-10-17 20:25:00,696.0,4092.0,-
ASHLEY (TOW),508924,D,2,2023-10-17 16:43:00,CST,,2023-10-17 17:35:00,2023-10-17 19:10:00,697.0,52.0,-
REBOUND,286204,D,6,2023-10-14 16:00:00,CST,,2023-10-17 17:35:00,2023-10-17 19:00:00,698.0,4415.0,-
ST ROSE,1251866,U,2,2023-10-14 20:54:00,CST,,2023-10-17 16:25:00,2023-10-17 17:30:00,699.0,4051.0,-
BEA SONIER (TOW 2011),1230451,D,2,2023-10-14 14:09:00,CST,,2023-10-17 15:15:00,2023-10-17 16:15:00,700.0,4386.0,-
JOSSET   (TOW 56X23),1116940,U,6,2023-10-14 20:11:00,CST,,2023-10-17 13:50:00,2023-10-17 15:10:00,701.0,3939.0,-
AMERICAN PR0GRESS,1265757,D,1,2023-10-17 06:33:00,CST,,2023-10-17 12:20:00,2023-10-17 13:35:00,702.0,347.0,-
CLARK TODD (TOW 2014) 81X30,1255497,D,2,2023-10-14 08:16:00,CST,,2023-10-17 12:20:00,2023-10-17 13:40:00,703.0,4564.0,-
ANITA EVE SHARP  (TOW 1985),680357,U,6,2023-10-14 19:14:00,CST,,2023-10-17 10:50:00,2023-10-17 12:15:00,704.0,3816.0,-
KENNY BILLIOT (TOW 2013),1244012,U,1,2023-10-17 09:25:00,CST,,2023-10-17 10:45:00,2023-10-17 12:10:00,705.0,80.0,-
RISEN SAVIOUR (TOW),1191228,D,4,2023-10-16 19:35:00,CST,,2023-10-17 09:30:00,2023-10-17 10:40:00,706.0,835.0,-
STEVE ALLEY (TOW 56X22),506179,D,4,2023-10-14 09:09:00,CST,,2023-10-17 09:00:00,2023-10-17 10:40:00,707.0,4311.0,-
KAREN ANN,1250289,U,2,2023-10-14 17:20:00,CST,,2023-10-17 08:00:00,2023-10-17 08:55:00,708.0,3760.0,-
CAJUN HUSTLER (TOW),527969,D,1,2023-10-16 21:59:00,CST,,2023-10-17 06:50:00,2023-10-17 07:50:00,709.0,531.0,-
KENNY BILLIOT (TOW 2013),1244012,D,1,2023-10-16 18:44:00,CST,,2023-10-17 06:45:00,2023-10-17 07:50:00,710.0,721.0,-
CALIFORNIA CHROME (TOW 2019),1292966,D,6,2023-10-14 04:54:00,CST,,2023-10-17 06:30:00,2023-10-17 07:50:00,711.0,4416.0,-
GREGORY P FRAZIER (TOW),552463,U,6,2023-10-14 14:13:00,CST,,2023-10-17 05:30:00,2023-10-17 06:10:00,712.0,3797.0,-
AMAZING GRACE (TOW 1958),277588,U,4,2023-10-14 14:14:00,CST,,2023-10-17 04:35:00,2023-10-17 05:10:00,713.0,3741.0,-
RITA (TOW),544740,U,5,2023-10-14 08:52:00,CST,,2023-10-17 03:40:00,2023-10-17 04:15:00,714.0,4008.0,-
SAVIOUR (TOW),1192584,U,6,2023-10-14 08:20:00,CST,,2023-10-17 02:50:00,2023-10-17 03:20:00,715.0,3990.0,-
FORKED ISLAND,1259044,U,2,2023-10-14 05:06:00,CST,,2023-10-17 02:00:00,2023-10-17 02:35:00,716.0,4134.0,-
BORN AGAIN (TOW),562776,D,0,2023-10-16 23:28:00,CST,,2023-10-17 01:20:00,2023-10-17 01:50:00,717.0,112.0,-
GEISMAR (TOW),555297,U,1,2023-10-16 23:11:00,CST,,2023-10-17 00:40:00,2023-10-17 01:15:00,718.0,89.0,-
T H KELLY (TOW),693109,U,6,2023-10-14 03:28:00,CST,,2023-10-17 00:30:00,2023-10-17 01:10:00,719.0,4142.0,-
MISS RACHEL (TOW),632292,U,1,2023-10-16 22:15:00,CST,,2023-10-16 23:15:00,2023-10-16 23:55:00,720.0,60.0,-
TERRY H,1252433,U,2,2023-10-14 03:27:00,CST,,2023-10-16 23:05:00,2023-10-16 23:50:00,721.0,4058.0,-
LYDIA  (TOW 1994) 79X28,1028379,U,3,2023-10-13 11:31:00,CST,,2023-10-16 22:15:00,2023-10-16 22:50:00,722.0,4964.0,-
MISS RACHEL (TOW),632292,D,0,2023-10-16 20:24:00,CST,,2023-10-16 21:35:00,2023-10-16 22:05:00,723.0,71.0,-
REPOSE,1041355,U,6,2023-10-14 03:16:00,CST,,2023-10-16 20:50:00,2023-10-16 21:30:00,724.0,3934.0,-
STEVE ALLEY,1322117,U,6,2023-10-14 02:38:00,CST,,2023-10-16 19:35:00,2023-10-16 20:25:00,725.0,3897.0,-
CHARLES BOSTON ,1276022,D,2,2023-10-13 23:37:00,CST,,2023-10-16 18:30:00,2023-10-16 19:15:00,726.0,4013.0,-
GEISMAR (TOW),555297,D,1,2023-10-16 16:28:00,CST,,2023-10-16 18:20:00,2023-10-16 19:10:00,727.0,112.0,-
BOLD VENTURE,1301090,D,1,2023-10-16 15:54:00,CST,,2023-10-16 17:08:00,2023-10-16 18:03:00,728.0,74.0,-
SANDRA LEE,1259133,D,2,2023-10-13 23:15:00,CST,,2023-10-16 16:59:00,2023-10-16 17:57:00,729.0,3944.0,-
CAPT SHAWN D.MARTINEZ(TOW),1238920,D,2,2023-10-13 22:05:00,CST,,2023-10-16 15:20:00,2023-10-16 16:40:00,730.0,3915.0,-
CAPT TIMMY,628797,U,1,2023-10-13 22:29:00,CST,,2023-10-16 14:12:00,2023-10-16 15:11:00,731.0,3823.0,-
GOOD SHEPHERD ( TOW ),1209074,U,2,2023-10-13 08:52:00,CST,,2023-10-16 12:47:00,2023-10-16 13:37:00,732.0,4555.0,-
BOLD VENTURE,1301090,U,6,2023-10-13 08:33:00,CST,,2023-10-16 10:47:00,2023-10-16 12:24:00,733.0,4454.0,-
CSS SHENANDOAH (TOW 2019),1300154,U,3,2023-09-22 04:54:00,CST,,,,734.0,134.0,4
LILLIANNE D,1301272,D,2,2023-09-22 04:45:00,CST,,,,735.0,143.0,1
EUGENIE J HUGER (TOW 2012),1242009,U,6,2023-09-22 04:44:00,CST,,,,736.0,144.0,3
TIM SCOTT,1253090,U,2,2023-09-22 03:00:00,CST,,,,737.0,248.0,2
MON TA (TOW 70X24) 2012,1237633,U,6,2023-09-22 02:16:00,CST,,,,738.0,292.0,1
STEVE ALLEY,1322117,D,4,2023-09-22 00:24:00,CST,,2023-09-22 05:05:00,2023-09-22 06:07:00,739.0,281.0,-
DRUE ARAMISE,1307051,U,3,2023-09-22 01:22:00,CST,,2023-09-22 04:05:00,2023-09-22 04:55:00,740.0,163.0,-
KYLE SMITH,1308580,D,3,2023-09-22 00:11:00,CST,,2023-09-22 02:50:00,2023-09-22 03:45:00,741.0,159.0,-
