VESSEL_NAME,VESSEL_NO,DIRECTION,NUM_BARGES,ARRIVAL_DATE,SOL_DATE,END_OF_LOCKAGE,TIMEZONE,DELAY_MINS,SEQ_NO
SYDNEY ANN (TOW),1184206,U,2,2023-10-05 21:20:00,,,CST,647,10
RAY CHIEF TONEY (TOW 2015),1265939,U,2,2023-10-05 21:19:00,,,CST,648,9
AL CENAC,1316302,U,3,2023-10-05 21:18:00,,,CST,649,8
CAPT RICKY TORRES (TOW 2016),1268710,D,2,2023-10-05 21:01:00,,,CST,666,10
CHAMPION ( TOW 2013) 85X35,1247079,D,3,2023-10-05 20:39:00,,,CST,688,9
PECAN ISLAND,1243601,D,2,2023-10-05 20:15:00,,,CST,712,8
CSS SHENANDOAH (TOW 2019),1300154,U,2,2023-10-05 18:10:00,,,CST,837,7
NOAH P HAYS (TOW),684666,D,6,2023-10-05 17:12:00,,,CST,895,7
BRANDON KYLE (TOW) 75 X 30,1273532,D,2,2023-10-05 16:57:00,,,CST,910,6
LIBERTY (TOW 75X30),1141276,D,2,2023-10-05 16:36:00,,,CST,931,5
MV HALLIE M. MERRICK,1247505,D,2,2023-10-05 16:28:00,,,CST,939,4
SCF CONTAINER EXPRESS,1250819,U,9,2023-10-05 15:45:00,,,CST,982,6
GOSPEL LIGHT (TOW),570130,D,6,2023-10-05 14:35:00,,,CST,1052,3
PAT CENAC,1303152,U,2,2023-10-05 14:29:00,,,CST,1058,5
CAPT PIC NAQUIN (TOW 2011),1230958,U,2,2023-10-05 14:23:00,,,CST,1064,4
AMAZING GRACE (TOW 1958),277588,U,4,2023-10-05 13:11:00,,,CST,1136,3
RALPH RENFRO (TOW 2012) 84X32,1243956,U,2,2023-10-05 12:23:00,,,CST,1184,2
MACK AMON,1279906,U,2,2023-10-05 11:41:00,,,CST,1226,1
COUNT FLEET,1294853,D,6,2023-10-05 11:39:00,,,CST,1228,2
SCF MARINE HWY,1250741,D,6,2023-10-05 11:15:00,,,CST,1252,1
JANIS ELIZABETH (TOW) 72X32,1292294,D,2,2023-10-05 10:00:00,,,CST,1327,0
MISS KIMBERLY,1333893,U,2,2023-10-05 11:29:00,2023-10-06 06:19:00,2023-10-06 07:11:00,CST,1130,-
ALICE GOLDING,1253566,D,2,2023-10-05 07:47:00,2023-10-06 05:15:00,2023-10-06 06:02:00,CST,1288,-
MISS CARTER W,1334369,U,2,2023-10-05 11:13:00,2023-10-06 04:01:00,2023-10-06 04:58:00,CST,1008,-
ACE G,629629,U,1,2023-10-05 20:49:00,2023-10-06 03:48:00,2023-10-06 04:51:00,CST,419,-
CAJUN HUSTLER (TOW),527969,U,1,2023-10-05 23:53:00,2023-10-06 03:44:00,2023-10-06 04:48:00,CST,231,-
RALPH C,1292862,D,2,2023-10-05 03:12:00,2023-10-06 02:41:00,2023-10-06 03:35:00,CST,1409,-
DELACROIX,1256869,D,1,2023-10-06 00:46:00,2023-10-06 02:30:00,2023-10-06 03:28:00,CST,104,-
HONDO (TOW),620456,U,4,2023-10-05 11:03:00,2023-10-06 01:27:00,2023-10-06 02:23:00,CST,864,-
SEA HOG (TOW),621554,D,1,2023-10-05 10:38:00,2023-10-06 00:04:00,2023-10-06 00:58:00,CST,806,-
JOSSET   (TOW 56X23),1116940,D,2,2023-10-05 05:07:00,2023-10-05 23:52:00,2023-10-06 01:04:00,CST,1125,-
ALPHA DOUCET,1237048,D,2,2023-10-05 03:08:00,2023-10-05 23:28:00,2023-10-06 00:53:00,CST,1220,-
STEVE RICHOUX (TOW),568988,D,6,2023-10-04 23:30:00,2023-10-05 22:00:00,2023-10-05 22:56:00,CST,1350,-
CAJUN HUSTLER (TOW),527969,D,1,2023-10-05 18:01:00,2023-10-05 21:38:00,2023-10-05 22:46:00,CST,217,-
POINTE A LA HACHE (PASS),510383,U,2,2023-10-05 09:00:00,2023-10-05 20:21:00,2023-10-05 21:31:00,CST,681,-
GEISMAR (TOW),555297,D,1,2023-10-05 17:57:00,2023-10-05 19:04:00,2023-10-05 19:55:00,CST,67,-
CAPT DOUG WRIGHT,1202864,D,2,2023-10-04 22:28:00,2023-10-05 18:42:00,2023-10-05 19:51:00,CST,1214,-
CAROLE L BRENT,1195776,D,1,2023-10-05 05:16:00,2023-10-05 18:36:00,2023-10-05 19:44:00,CST,800,-
DODSON THORNTON,266269,U,6,2023-10-04 23:05:00,2023-10-05 16:55:00,2023-10-05 18:22:00,CST,1070,-
RESPONDER,543900,U,2,2023-10-05 13:37:00,2023-10-05 16:52:00,2023-10-05 18:14:00,CST,195,-
MIKE MITCHELL,624349,D,6,2023-10-04 13:25:00,2023-10-05 15:52:00,2023-10-05 16:45:00,CST,1587,-
RENEGADE,570081,U,1,2023-10-05 14:10:00,2023-10-05 14:17:00,2023-10-05 15:49:00,CST,7,-
CHOCTAW (TOW),971260,U,2,2023-10-04 19:51:00,2023-10-05 14:15:00,2023-10-05 15:40:00,CST,1104,-
ROY MICHAEL (TOW 2015) 75X30,1263752,D,2,2023-10-04 20:09:00,2023-10-05 13:06:00,2023-10-05 13:59:00,CST,1017,-
ANITA EVE SHARP  (TOW 1985),680357,U,6,2023-10-04 16:37:00,2023-10-05 11:49:00,2023-10-05 13:01:00,CST,1152,-
CAROL M OTT (TOW),1071633,D,2,2023-10-04 11:32:00,2023-10-05 10:39:00,2023-10-05 11:46:00,CST,1387,-
LAURENCE M GONSOULIN (TOW 2014,1252652,U,3,2023-10-04 09:24:00,2023-10-05 09:15:00,2023-10-05 10:28:00,CST,1431,-
MAGNOLIA,530803,D,2,2023-10-04 11:16:00,2023-10-05 08:24:00,2023-10-05 09:14:00,CST,1268,-
KEVIN ALLEN,1273624,U,2,2023-10-04 08:19:00,2023-10-05 07:01:00,2023-10-05 08:17:00,CST,1362,-
LESLIE (TOW 73X31),1218576,D,6,2023-10-03 09:56:00,,,CST,26,5
BAILEY B,1250234,D,1,2023-10-03 09:54:00,,,CST,28,1A
KYLE SMITH,1308580,D,3,2023-10-03 09:07:00,,,CST,75,4
CHIPPEWA,1262260,U,2,2023-10-03 08:52:00,,,CST,90,4
RESPONDER,543900,U,6,2023-10-03 08:33:00,,,CST,109,3
RITA (TOW),544740,U,6,2023-10-03 08:32:00,,,CST,110,2
OVIDE J  (TOW 1998) 76X28,1070283,D,2,2023-10-03 08:18:00,,,CST,124,3
SCF CONTAINER EXPRESS,1250819,D,0,2023-10-03 07:54:00,,,CST,148,0
LYDIA  (TOW 1994) 79X28,1028379,D,3,2023-10-03 07:42:00,,,CST,160,2
SWEENEY,1252151,U,2,2023-10-03 06:39:00,,,CST,223,1
PARKER JAMES (TOW 72' X 30'),1276020,U,3,2023-10-03 06:02:00,,,CST,260,0
RICHARD  (TOW 2008),1212306,D,2,2023-10-03 04:17:00,,,CST,365,1B
CHARLIE C (TOW 2016) 84X34,1259981,D,5,2023-10-01 10:06:00,2023-10-01 12:40:00,2023-10-01 13:59:00,CST,154,-
DANIEL WISNER (85X30),1301802,U,2,2023-10-01 10:02:00,2023-10-01 11:50:00,2023-10-01 12:35:00,CST,108,-
KENNY BILLIOT (TOW 2013),1244012,U,2,2023-10-01 09:24:00,2023-10-01 11:14:00,2023-10-01 12:25:00,CST,110,-
JEFF KINDL (TOW 2016) 86X35,1266571,D,5,2023-10-01 07:35:00,2023-10-01 10:13:00,2023-10-01 11:05:00,CST,158,-
LAKE BORGNE,1243596,U,2,2023-10-01 06:40:00,2023-10-01 09:00:00,2023-10-01 10:05:00,CST,140,-
DODSON THORNTON,266269,D,6,2023-10-01 06:36:00,2023-10-01 07:45:00,2023-10-01 08:45:00,CST,69,-
JAIME DEVALL (TOW),612327,U,2,2023-10-01 02:32:00,2023-10-01 06:49:00,2023-10-01 07:38:00,CST,257,-
UNCLE BUD (TOW),1027533,D,1,2023-10-01 04:09:00,2023-10-01 05:50:00,2023-10-01 06:41:00,CST,101,-
FRANK GOLEMI (TOW),1251200,U,3,2023-10-01 00:46:00,2023-10-01 04:45:00,2023-10-01 05:35:00,CST,239,-
BORN AGAIN (TOW),562776,U,6,2023-10-01 00:37:00,2023-10-01 03:05:00,2023-10-01 04:00:00,CST,148,-
SARAH D (TOW),1167754,U,3,2023-10-01 00:12:00,2023-10-01 01:40:00,2023-10-01 02:30:00,CST,88,-
CAPT ANTHONY (TOW 2011),1232275,D,3,2023-09-30 21:46:00,2023-10-01 00:30:00,2023-10-01 01:20:00,CST,164,-
RANDY ECKSTEIN (TOW),1164181,U,6,2023-09-30 23:05:00,2023-09-30 23:30:00,2023-10-01 00:15:00,CST,25,-
RIO GRANDE,1248275,U,1,2023-09-30 22:23:00,2023-09-30 23:15:00,2023-10-01 00:05:00,CST,52,-
HOWARD BLANK (TOW 86X32),1221426,D,2,2023-09-30 18:46:00,2023-09-30 22:10:00,2023-09-30 23:00:00,CST,204,-
RESPONDER,543900,D,2,2023-09-30 18:30:00,2023-09-30 20:45:00,2023-09-30 21:20:00,CST,135,-
SCF MARINE HWY,1250741,D,8,2023-09-30 18:01:00,2023-09-30 19:20:00,2023-09-30 20:10:00,CST,79,-
DRUE ARAMISE,1307051,D,3,2023-09-30 17:01:00,2023-09-30 17:05:00,2023-09-30 18:50:00,CST,4,-
GW DUNN,0578286,D,1,2023-10-14 09:16:00,,,CST,21,
SETH D (TOW 1981) 61X26,0634990,D,0,2023-10-14 09:03:00,,,CST,34,25
RITA (TOW),0544740,U,0,2023-10-14 08:52:00,,,CST,45,30
SAVIOUR (TOW),1192584,U,0,2023-10-14 08:20:00,,,CST,77,29
CLARK TODD (TOW 2014) 81X30,1255497,D,2,2023-10-14 08:16:00,,,CST,81,24
AMERICAN PR0GRESS,1265757,U,1,2023-10-14 07:58:00,,,CST,99,4A
MARTIN CHALLENGER (TOW),1051672,D,2,2023-10-14 07:55:00,,,CST,102,23
CROSBY CARRIER (TOW 2004)65X28,1163372,U,1,2023-10-14 07:51:00,,,CST,106,3A
FORKED ISLAND,1259044,U,0,2023-10-14 05:06:00,,,CST,271,28
CALIFORNIA CHROME (TOW 2019),1292966,D,6,2023-10-14 04:54:00,,,CST,283,22
T H KELLY (TOW),0693109,U,6,2023-10-14 03:28:00,,,CST,369,27
TERRY H,1252433,U,2,2023-10-14 03:27:00,,,CST,370,26
RENEE T WHATLEY (TOW),1194317,U,1,2023-10-14 03:23:00,,,CST,374,2A
CITY OF PADUCAH (TOW),0651989,U,1,2023-10-14 03:20:00,,,CST,377,1A
REPOSE,1041355,U,6,2023-10-14 03:16:00,,,CST,381,23
TEE CENAC,1321259,D,1,2023-10-14 02:43:00,,,CST,414,3A
STEVE ALLEY,1322117,U,6,2023-10-14 02:38:00,,,CST,419,22
CHARLES BOSTON,1276022,D,2,2023-10-13 23:37:00,,,CST,600,21
SANDRA LEE,1259133,D,2,2023-10-13 23:15:00,,,CST,622,20
CAPT TIMMY,0628797,U,0,2023-10-13 22:29:00,,,CST,668,21
CAPT SHAWN D.MARTINEZ(TOW),1238920,D,2,2023-10-13 22:05:00,,,CST,692,19
EMILEE ALEXIS (TOW),0518267,D,10,2023-10-13 21:41:00,,,CST,716,18
WAYNE BETHEL (TOW 2015) 84X32,1260560,D,2,2023-10-13 14:31:00,,,CST,1146,17
HENRI (TOW 1999),1080907,D,2,2023-10-13 13:24:00,,,CST,1213,16
LYDIA  (TOW 1994) 79X28,1028379,U,3,2023-10-13 11:31:00,,,CST,1326,20
GOOD SHEPHERD ( TOW ),1209074,U,2,2023-10-13 08:52:00,,,CST,1485,19
MAC ANDREW MCKINNEY (TOW),1234978,U,6,2023-10-13 08:33:00,,,CST,1504,18
MACKENZIE HOPE (TOW 2016)81X32,1272328,D,2,2023-10-13 07:07:00,,,CST,1590,15
SHELL BEACH,1243598,U,2,2023-10-13 05:06:00,,,CST,1711,17
CAPTAIN RAPHAEL (TOW 1980),0622432,U,2,2023-10-13 05:00:00,,,CST,1717,16
CAPT DOUG WRIGHT,1202864,U,5,2023-10-13 04:52:00,,,CST,1725,15
DISCOVERY,1225821,U,2,2023-10-13 04:15:00,,,CST,1762,14
BOLD VENTURE,1301090,D,4,2023-10-13 04:05:00,,,CST,1772,14
ENDURANCE (TOW 2011)81X30,1232349,U,2,2023-10-13 04:01:00,,,CST,1776,13
PONTCHARTRAIN,1259051,U,2,2023-10-13 03:48:00,,,CST,1789,12
LLANO (TOW 2012) 84X32,1236229,U,2,2023-10-13 03:41:00,,,CST,1796,11
RAY CHIEF TONEY (TOW 2015),1265939,D,2,2023-10-13 03:32:00,,,CST,1805,13
EVERARD DUPRE,1269035,U,2,2023-10-13 03:28:00,,,CST,1809,10
SANDRA LEIGH IVEY,1292801,U,2,2023-10-13 01:49:00,,,CST,1908,9
JANE ANN BLESSEY (TOW),1111657,U,2,2023-10-12 23:29:00,,,CST,2048,8
PADDY (TOW 1996),1040254,D,2,2023-10-12 22:33:00,,,CST,2104,12
MADELINE ( TOW 2008 ),1209145,D,2,2023-10-12 22:30:00,,,CST,2107,11
MIKE MITCHELL,0624349,U,6,2023-10-12 21:54:00,,,CST,2143,7
SHANNON MARY (TOW) 80X32,1255674,U,3,2023-10-12 21:52:00,,,CST,2145,6
NICHOLAS (TOW 2014) 65X28,1251897,D,6,2023-10-12 17:32:00,,,CST,2405,10
TRUMP IT,0675384,D,6,2023-10-12 12:53:00,,,CST,2684,9
DODSON THORNTON,0266269,U,6,2023-10-12 12:05:00,,,CST,2732,5
MARIE  (TOW 2005),1171260,U,2,2023-10-12 09:59:00,,,CST,2858,4B
ALEX D,1231404,U,2,2023-10-12 09:52:00,,,CST,2865,3B
MISS CAROLINE (TOW 2014),1250509,U,2,2023-10-12 09:25:00,,,CST,2892,2B
M/V TEXAS CITY,1189892,U,2,2023-10-12 07:08:00,,,CST,3029,1B
MARK L DUPLANTIS,1209682,D,3,2023-10-12 06:20:00,,,CST,3077,8
AMERICAN SPIRIT (TOW 2014) 75X,1252998,D,2,2023-10-12 05:02:00,,,CST,3155,7
SOUTHERN BELLE  (TOW),0516701,D,6,2023-10-12 04:58:00,,,CST,3159,6
GEORGE W BANTA (TOW),0266928,D,4,2023-10-11 22:15:00,,,CST,3562,5
SARAH D (TOW),1167754,D,6,2023-10-11 19:22:00,,,CST,3735,4
CAPT DANIEL CLEMENT (TOW),0519922,D,2,2023-10-11 18:37:00,,,CST,3780,3B
DANNY OCKMAN,0644041,U,6,2023-10-11 10:34:00,,,CST,4263,99SB
CSS SHENANDOAH (TOW 2019),1300154,D,2,2023-10-11 18:34:00,2023-10-14 08:37:00,2023-10-14 09:20:00,CST,3723,-
GEISMAR (TOW),0555297,D,1,2023-10-13 16:24:00,2023-10-14 08:30:00,2023-10-14 09:15:00,CST,966,-
JEFF KINDL (TOW 2016) 86X35,1266571,D,8,2023-10-11 16:42:00,2023-10-14 06:54:00,2023-10-14 08:12:00,CST,3732,-
BORN AGAIN (TOW),0562776,U,6,2023-10-12 06:50:00,2023-10-14 06:00:00,2023-10-14 06:48:00,CST,2830,-
MISS CARTER W,1334369,D,2,2023-10-11 15:39:00,2023-10-14 04:30:00,2023-10-14 05:40:00,CST,3651,-
INTRA RECOIL(TOW),0533346,D,2,2023-10-14 00:19:00,2023-10-14 04:15:00,2023-10-14 05:30:00,CST,236,-
LUCAS PAUL DEVALL (TOW 2017),1277619,U,2,2023-10-12 06:51:00,2023-10-14 03:00:00,2023-10-14 04:00:00,CST,2649,-
LAVACA (TOW 2013) 85X35,1249710,U,1,2023-10-13 09:21:00,2023-10-14 02:45:00,2023-10-14 03:50:00,CST,1044,-
WILSEY DUPRE (TOW 2010),1224664,D,2,2023-10-11 15:09:00,2023-10-14 01:35:00,2023-10-14 02:35:00,CST,3506,-
LYNN R (TOW),0625663,U,2,2023-10-12 06:42:00,2023-10-14 00:10:00,2023-10-14 01:00:00,CST,2488,-
BLUE DIAMOND,0565688,U,2,2023-10-12 06:29:00,2023-10-13 23:00:00,2023-10-13 23:40:00,CST,2431,-
KENNY SHAVER,1294499,U,2,2023-10-12 04:35:00,2023-10-13 21:45:00,2023-10-13 22:25:00,CST,2470,-
DELACROIX,1256869,U,1,2023-10-13 13:56:00,2023-10-13 21:30:00,2023-10-13 22:20:00,CST,454,-
LAFITTE,1242386,U,2,2023-10-11 09:36:00,2023-10-13 19:50:00,2023-10-13 20:55:00,CST,3494,-
GW DUNN,0578286,U,1,2023-10-13 17:32:00,2023-10-13 19:30:00,2023-10-13 20:40:00,CST,118,-
DIANE (TOW 2005),1176072,D,2,2023-10-11 12:18:00,2023-10-13 18:14:00,2023-10-13 19:10:00,CST,3236,-
GOSIER,1242385,D,1,2023-10-13 08:14:00,2023-10-13 17:45:00,2023-10-13 19:00:00,CST,571,-
JAMES S DAVISON (TOW 86X32),1211188,D,2,2023-10-11 08:35:00,2023-10-13 16:18:00,2023-10-13 17:05:00,CST,3343,-
EUGENIE J HUGER (TOW 2012),1242009,D,3,2023-10-11 08:22:00,2023-10-13 14:30:00,2023-10-13 15:43:00,CST,3248,-
GEISMAR (TOW),0555297,U,0,2023-10-13 13:25:00,2023-10-13 13:30:00,2023-10-13 14:22:00,CST,5,-
DONNIE SONIER (TOW 2011) 69X30,1235354,D,2,2023-10-11 01:45:00,2023-10-13 12:39:00,2023-10-13 13:22:00,CST,3534,-
INTRA RECOIL(TOW),0533346,D,1,2023-10-13 07:07:00,2023-10-13 12:23:00,2023-10-13 13:18:00,CST,316,-
JERRY DOG MCLAIN,1233239,D,2,2023-10-11 01:30:00,2023-10-13 10:55:00,2023-10-13 11:55:00,CST,3445,-
GEISMAR (TOW),0555297,D,1,2023-10-13 03:51:00,2023-10-13 10:50:00,2023-10-13 11:45:00,CST,419,-
FRANK GOLEMI (TOW),1251200,D,3,2023-10-11 00:54:00,2023-10-13 09:25:00,2023-10-13 10:27:00,CST,3391,-
HENRY J SOUDELIER III ( TOW ),1195775,U,2,2023-10-11 10:13:00,2023-10-13 08:00:00,2023-10-13 09:15:00,CST,2747,-
RIO GRANDE,1248275,U,2,2023-10-11 06:54:00,2023-10-13 06:30:00,2023-10-13 07:30:00,CST,2856,-
TERRY H,1252433,D,2,2023-10-22 04:17:00,,,CST,140,18
KENNY BILLIOT (TOW 2013),1244012,D,2,2023-10-22 00:04:00,,,CST,393,2A
JOCK  (TOW 2000)  86X30,1101550,U,2,2023-10-21 23:17:00,,,CST,440,22
GOSPEL LIGHT (TOW),570130,U,6,2023-10-21 22:25:00,,,CST,492,21
SANDPIPER (TOW 2011) 34X78,1237330,D,1,2023-10-21 21:00:00,,,CST,577,1A
EMILEE ALEXIS (TOW),518267,U,8,2023-10-21 20:39:00,,,CST,598,20
SPINDLETOP (TOW 2011),1233372,D,2,2023-10-21 19:25:00,,,CST,672,17
WAYNE BETHEL (TOW 2015) 84X32,1260560,U,2,2023-10-21 18:59:00,,,CST,698,19
JOSEPH ALFRED DEVALL,1236564,U,3,2023-10-21 15:22:00,,,CST,915,18
AMERICAN STRONG (TOW 2016),1272102,U,2,2023-10-21 14:57:00,,,CST,940,17
ANITA EVE SHARP  (TOW 1985),680357,D,6,2023-10-21 14:37:00,,,CST,960,16
SOUTHERN BELLE  (TOW),516701,U,6,2023-10-21 13:32:00,,,CST,1025,16
EVERARD DUPRE,1269035,U,2,2023-10-21 13:20:00,,,CST,1037,15
STEVE ALLEY,1322117,U,5,2023-10-21 11:46:00,,,CST,1131,14
PORT EADS (TOW 2016) 69X30,1263200,U,2,2023-10-21 11:04:00,,,CST,1173,13
DODSON THORNTON,266269,D,6,2023-10-21 09:15:00,,,CST,1282,15
HARRISON,1214850,D,2,2023-10-21 05:49:00,,,CST,1488,14
INDEPENDENCE,586238,U,6,2023-10-21 03:49:00,,,CST,1608,12
CSS SHENANDOAH (TOW 2019),1300154,D,3,2023-10-21 02:19:00,,,CST,1698,13
CAROL M OTT (TOW),1071633,U,2,2023-10-21 01:43:00,,,CST,1734,11
H J DUPRE (TOW),532464,D,3,2023-10-20 22:36:00,,,CST,1921,12
ROBERT G STONE JR (TOW),1189439,D,2,2023-10-20 22:07:00,,,CST,1950,11
T H KELLY (TOW),693109,D,6,2023-10-20 21:31:00,,,CST,1986,10
BOLD VENTURE,1301090,U,6,2023-10-20 20:37:00,,,CST,2040,10
COTTLE (TOW 2019) 85X32,1291739,U,3,2023-10-20 20:02:00,,,CST,2075,9
TRUMP IT,675384,U,6,2023-10-20 19:54:00,,,CST,2083,8
ST. MATTHIAS,1273328,D,6,2023-10-20 19:30:00,,,CST,2107,9
MICHELE GONSOULIN ( TOW ),1194788,U,2,2023-10-20 19:19:00,,,CST,2118,7
RANDY MARTIN (TOW),1134312,U,2,2023-10-20 19:07:00,,,CST,2130,6
SACRED HEART (TOW 73X28),1203067,D,6,2023-10-20 18:19:00,,,CST,2178,8
SCF CONTAINER EXPRESS,1250819,D,7,2023-10-20 16:29:00,,,CST,2288,7
DANE F MORGAN (TOW),1141127,U,2,2023-10-20 12:42:00,,,CST,2515,5
RALPH RENFRO (TOW 2012) 84X32,1243956,D,2,2023-10-20 12:15:00,,,CST,2542,6
LAKE BORGNE,1243596,D,2,2023-10-20 12:04:00,,,CST,2553,5
RESPONDER,543900,D,6,2023-10-20 07:53:00,,,CST,2804,4
DUKE,1247420,U,3,2023-10-20 05:38:00,,,CST,2939,4
RESOLUTION (TOW),629784,U,6,2023-10-20 05:30:00,,,CST,2947,3
DAHLI BROOKE,1248795,D,2,2023-10-20 05:09:00,,,CST,2968,3
FREEDOM (TOW),287518,D,6,2023-10-20 04:12:00,,,CST,3025,2B
BETH WILSON,1121373,D,2,2023-10-20 03:59:00,,,CST,3038,1B
LESLIE (TOW 73X31),1218576,U,6,2023-10-20 03:02:00,,,CST,3095,2
CAPTAIN EARL DEVALL (TOW)2005,1167310,U,2,2023-10-20 02:45:00,,,CST,3112,1
CALLIE DEVALL,1232852,U,2,2023-10-20 02:09:00,,,CST,3148,0
GRAYSON,1256561,D,2,2023-10-18 20:26:00,2023-10-21 11:20:00,2023-10-21 12:05:00,CST,3774,-
LIV (TOW 2015) 72X30,1261486,D,5,2023-10-18 18:41:00,2023-10-21 10:15:00,2023-10-21 11:05:00,CST,3814,-
ENDURANCE (TOW 2011)81X30,1232349,D,2,2023-10-18 18:23:00,2023-10-21 08:50:00,2023-10-21 10:00:00,CST,3747,-
RED RIVER (TOW 2013) 78X34,1247072,D,2,2023-10-18 09:42:00,2023-10-21 07:10:00,2023-10-21 08:30:00,CST,4168,-
MICHELLE GOLDING,1258033,U,2,2023-10-19 02:43:00,2023-10-21 05:55:00,2023-10-21 07:10:00,CST,3072,-
LAURA ELIZABETH (TOW),501262,U,2,2023-10-19 03:21:00,2023-10-21 05:10:00,2023-10-21 05:40:00,CST,2989,-
BOO SONIER (TOW 2012),1238039,U,2,2023-10-19 00:59:00,2023-10-21 04:30:00,2023-10-21 05:00:00,CST,3091,-
DEFENDER,1319784,U,2,2023-10-18 23:00:00,2023-10-21 03:45:00,2023-10-21 04:20:00,CST,3165,-
CALIFORNIA CHROME (TOW 2019),1292966,D,0,2023-10-21 02:23:00,2023-10-21 02:40:00,2023-10-21 03:35:00,CST,17,-
BLESSED TRINITY (TOW),1216547,U,5,2023-10-18 21:33:00,2023-10-21 01:55:00,2023-10-21 02:35:00,CST,3142,-
CJ STUDDERT,1273720,U,2,2023-10-18 19:01:00,2023-10-21 01:00:00,2023-10-21 01:40:00,CST,3239,-
KARNES (TOW 2013) 78X34,1250883,U,2,2023-10-18 07:23:00,2023-10-20 23:55:00,2023-10-21 00:50:00,CST,3872,-
CAJUN HUSTLER (TOW),527969,U,1,2023-10-20 22:50:00,2023-10-20 23:45:00,2023-10-21 00:40:00,CST,55,-
JACKSON MCKINNEY (TOW 1981),630902,U,1,2023-10-20 19:52:00,2023-10-20 23:35:00,2023-10-21 00:35:00,CST,223,-
PONTCHARTRAIN,1259051,D,2,2023-10-18 08:34:00,2023-10-20 22:50:00,2023-10-20 23:25:00,CST,3736,-
LADY OF PERPETUAL HELP(TOW),1207724,D,6,2023-10-18 04:40:00,2023-10-20 21:55:00,2023-10-20 22:40:00,CST,3915,-
COCHRAN,1196742,D,2,2023-10-18 04:11:00,2023-10-20 21:00:00,2023-10-20 21:35:00,CST,3889,-
ROBERT J SHEA (TOW 2014) 84X32,1257000,D,2,2023-10-18 02:48:00,2023-10-20 20:10:00,2023-10-20 20:45:00,CST,3922,-
RITA (TOW),544740,D,6,2023-10-18 00:41:00,2023-10-20 19:15:00,2023-10-20 19:55:00,CST,3994,-
LADY OF PROMPT SUCCOR (TOW),1155422,U,6,2023-10-18 04:18:00,2023-10-20 17:19:00,2023-10-20 19:05:00,CST,3661,-
NATHAN THOMAS (TOW),641865,U,1,2023-10-20 07:08:00,2023-10-20 17:09:00,2023-10-20 19:00:00,CST,601,-
CAPT DOUG WRIGHT,1202864,D,8,2023-10-17 21:35:00,2023-10-20 15:58:00,2023-10-20 17:00:00,CST,3983,-
LEISA GAIL STRAFUSS (TOW 2013),1243633,U,2,2023-10-18 00:00:00,2023-10-20 14:51:00,2023-10-20 15:55:00,CST,3771,-
GEISMAR (TOW),555297,D,6,2023-10-17 13:07:00,2023-10-20 13:57:00,2023-10-20 14:48:00,CST,4370,-
BUD GOLDING,1234928,U,2,2023-10-17 22:29:00,2023-10-20 12:34:00,2023-10-20 13:52:00,CST,3725,-
SHANNON MARY (TOW) 80X32,1255674,D,3,2023-10-17 09:04:00,2023-10-20 11:14:00,2023-10-20 12:30:00,CST,4450,-
SACRED HEART (TOW 73X28),1203067,U,6,2023-10-17 20:31:00,2023-10-20 10:17:00,2023-10-20 11:11:00,CST,3706,-
BERDON LAWRENCE,1306286,D,2,2023-10-17 04:25:00,2023-10-20 09:27:00,2023-10-20 10:15:00,CST,4622,-
GOVERNOR MIKE HUCKABEE 80X30,1236450,U,2,2023-10-17 19:59:00,2023-10-20 08:05:00,2023-10-20 09:20:00,CST,3606,-
ASHLEY (TOW),508924,U,1,2023-10-20 05:38:00,2023-10-20 06:34:00,2023-10-20 09:12:00,CST,56,-
REPOSE,1041355,D,6,2023-10-17 04:15:00,2023-10-20 05:30:00,2023-10-20 06:20:00,CST,4395,-
KATHRYN T DEVALL (TOW 2013),1243632,D,1,2023-10-20 02:59:00,2023-10-20 05:20:00,2023-10-20 06:16:00,CST,141,-
RESPONDER,543900,U,6,2023-10-17 19:43:00,2023-10-20 04:05:00,2023-10-20 05:00:00,CST,3382,-
ENTERPRISE (TOW),550135,D,2,2023-10-17 03:28:00,2023-10-20 02:55:00,2023-10-20 03:35:00,CST,4287,-
DAHLI BROOKE,1248795,U,3,2023-10-17 17:41:00,2023-10-20 02:15:00,2023-10-20 02:45:00,CST,3394,-
MS FRANCES (TOW 56X24),637713,U,1,2023-10-20 00:17:00,2023-10-20 02:00:00,2023-10-20 02:40:00,CST,103,-
LUCAS PAUL DEVALL (TOW 2017),1277619,D,2,2023-10-17 03:02:00,2023-10-20 00:25:00,2023-10-20 01:45:00,CST,4163,-
ASHLEY (TOW),508924,D,1,2023-10-19 16:41:00,2023-10-20 00:20:00,2023-10-20 01:20:00,CST,459,-
NICHOLAS (TOW 2014) 65X28,1251897,U,6,2023-10-17 12:46:00,2023-10-19 23:30:00,2023-10-20 00:10:00,CST,3524,-
DANNY OCKMAN,644041,D,6,2023-10-17 01:45:00,2023-10-19 22:00:00,2023-10-19 23:00:00,CST,4095,-
MS FRANCES (TOW 56X24),637713,D,1,2023-10-19 12:33:00,2023-10-19 21:50:00,2023-10-19 22:50:00,CST,557,-
SAN BERNARD(TOW 2011)78X34,1235077,U,2,2023-10-16 22:02:00,2023-10-19 21:00:00,2023-10-19 21:40:00,CST,4258,-
FREEDOM (TOW),287518,U,6,2023-10-16 22:45:00,2023-10-19 19:35:00,2023-10-19 20:15:00,CST,4130,-
