VESSEL_NAME,VESSEL_NO,DIRECTION,NUM_BARGES,ARRIVAL_DATE,SOL_DATE,END_OF_LOCKAGE,TIMEZONE,DELAY_MINS,SEQ_NO
CAPTAIN RAPHAEL (TOW 1980),622432,D,2,2023-09-22 01:41:00,2023-09-22 04:50:00,2023-09-22 05:10:00,CST,189,-
M/V GARYVILLE (TOW),1189925,U,1,2023-09-22 01:26:00,2023-09-22 03:56:00,2023-09-22 04:25:00,CST,150,-
Captain Brantley,1283861,U,2,2023-09-21 23:28:00,2023-09-22 03:45:00,2023-09-22 04:18:00,CST,257,-
GOOD SHEPHERD ( TOW ),1209074,D,2,2023-09-21 22:57:00,2023-09-22 02:26:00,2023-09-22 02:52:00,CST,209,-
CHOCTAW (TOW),971260,D,2,2023-09-22 00:24:00,2023-09-22 01:58:00,2023-09-22 02:20:00,CST,94,-
LINDA HUGHES FARLEY,1273622,U,2,2023-09-21 23:01:00,2023-09-22 01:16:00,2023-09-22 01:35:00,CST,135,-
CAPT TIMMY,628797,D,0,2023-09-22 00:01:00,2023-09-22 00:57:00,2023-09-22 01:12:00,CST,56,-
CREOLE CRUSADER (TOW),1092924,U,2,2023-09-21 22:05:00,2023-09-22 00:30:00,2023-09-22 00:54:00,CST,145,-
LAURA M,1315595,D,2,2023-09-21 21:32:00,2023-09-21 23:43:00,2023-09-22 00:05:00,CST,131,-
RYAN    (TOW 2002) 86X30,1130859,U,2,2023-09-21 20:08:00,2023-09-21 22:53:00,2023-09-21 23:15:00,CST,165,-
ROBERT ANTHONY ( TOW 2014),1256311,D,2,2023-09-21 21:00:00,2023-09-21 22:10:00,2023-09-21 22:37:00,CST,70,-
JACK CENAC,1312482,D,0,2023-09-21 21:57:00,2023-09-21 22:03:00,2023-09-21 22:32:00,CST,6,-
NICHOLAS D ( TOW 55X23 ),634653,D,0,2023-09-21 21:36:00,2023-09-21 21:56:00,2023-09-21 22:28:00,CST,20,-
RANDOLPH C,1261475,D,6,2023-09-21 19:52:00,2023-09-21 21:31:00,2023-09-21 21:50:00,CST,99,-
SEA HOG (TOW),621554,D,1,2023-09-21 20:22:00,2023-09-21 20:57:00,2023-09-21 21:20:00,CST,35,-
AMERICAN STRONG (TOW 2016),1272102,D,2,2023-09-21 19:50:00,2023-09-21 20:46:00,2023-09-21 21:14:00,CST,56,-
LESLIE (TOW 73X31),1218576,U,6,2023-09-21 19:31:00,2023-09-21 20:19:00,2023-09-21 20:38:00,CST,48,-
MISS KATE (TOW 2019) 75X34,1293781,U,2,2023-09-21 19:21:00,2023-09-21 19:45:00,2023-09-21 20:13:00,CST,24,-
UNCLE JOE (TOW 1977) 53X22,582498,U,1,2023-09-21 19:20:00,2023-09-21 19:28:00,2023-09-21 20:06:00,CST,8,-
POINT MALLARD (TOW 2012) 78X34,1240393,D,2,2023-09-21 18:14:00,2023-09-21 18:59:00,2023-09-21 19:18:00,CST,45,-
COCODRIE,1259043,U,2,2023-09-21 17:47:00,2023-09-21 17:56:00,2023-09-21 18:25:00,CST,9,-
SARAH (TOW 1996),1046751,U,2,2023-09-21 16:51:00,2023-09-21 17:31:00,2023-09-21 17:50:00,CST,40,-
COTTLE (TOW 2019) 85X32,1291739,U,2,2023-09-21 16:49:00,2023-09-21 17:00:00,2023-09-21 17:25:00,CST,11,-
ERIC BUNCE (TOW 2011),1230374,D,1,2023-09-21 15:43:00,2023-09-21 16:00:00,2023-09-21 16:30:00,CST,17,-
EL PASO (TOW),538582,U,2,2023-09-21 13:29:00,2023-09-21 13:45:00,2023-09-21 14:10:00,CST,16,-
SARAH (TOW 1996),1046751,D,2,2023-09-21 11:47:00,2023-09-21 12:00:00,2023-09-21 12:40:00,CST,13,-
DANNY OCKMAN,644041,D,3,2023-09-21 10:59:00,2023-09-21 11:40:00,2023-09-21 12:35:00,CST,41,-
GRAYSON,1256561,U,2,2023-09-21 10:45:00,2023-09-21 11:10:00,2023-09-21 11:35:00,CST,25,-
SHANNON MARY (TOW) 80X32,1255674,U,2,2023-09-21 08:55:00,2023-09-21 09:55:00,2023-09-21 10:25:00,CST,60,-
CAPT TIMMY,628797,U,4,2023-09-21 08:47:00,2023-09-21 09:45:00,2023-09-21 10:20:00,CST,58,-
SANDPIPER (TOW 2011) 34X78,1237330,D,2,2023-09-21 08:38:00,2023-09-21 09:00:00,2023-09-21 09:30:00,CST,22,-
CAPT JIM   (TOW),578605,D,1,2023-09-21 07:42:00,2023-09-21 08:00:00,2023-09-21 08:25:00,CST,18,-
RALPH C,1292862,D,2,2023-09-21 07:22:00,2023-09-21 07:51:00,2023-09-21 08:20:00,CST,29,-
STEVEN M BRYAN (2010) 86X32,1223817,D,2,2023-09-21 04:30:00,2023-09-21 07:20:00,2023-09-21 07:45:00,CST,170,-
FALCON,1324494,U,2,2023-10-10 06:49:00,,,CST,33,2
MISS CAROLINE (TOW 2014),1250509,U,2,2023-10-10 05:10:00,,,CST,132,1
PAT CENAC,1303152,D,5,2023-10-09 10:43:00,2023-10-09 11:30:00,2023-10-09 11:49:00,CST,47,-
MISS GABRIELLA,1265914,U,2,2023-10-09 09:54:00,2023-10-09 10:43:00,2023-10-09 11:09:00,CST,49,-
KARL SENNER ,1244550,U,3,2023-10-09 07:07:00,2023-10-09 09:58:00,2023-10-09 10:36:00,CST,171,-
Paddy Ann,1201764,U,1,2023-10-09 08:53:00,2023-10-09 09:21:00,2023-10-09 09:48:00,CST,28,-
EMILY WEBBER,1276027,U,2,2023-10-09 06:47:00,2023-10-09 09:10:00,2023-10-09 09:43:00,CST,143,-
FREEDOM (TOW),287518,D,6,2023-10-09 05:08:00,2023-10-09 08:31:00,2023-10-09 08:55:00,CST,203,-
SYDNEE TAYLOR (TOW),1191691,U,1,2023-10-09 04:48:00,2023-10-09 07:26:00,2023-10-09 07:55:00,CST,158,-
INTRA RECOIL(TOW),533346,U,2,2023-10-09 04:59:00,2023-10-09 07:16:00,2023-10-09 07:49:00,CST,137,-
BRIAN O DANIELS ( TOW ),1198960,D,2,2023-10-09 04:31:00,2023-10-09 05:40:00,2023-10-09 06:10:00,CST,69,-
INNOVATOR (TOW 2003),1141274,U,1,2023-10-09 03:09:00,2023-10-09 04:50:00,2023-10-09 05:20:00,CST,101,-
AMERICAN LIFE (TOW 2016) 76X34,1268290,U,2,2023-10-09 02:52:00,2023-10-09 04:30:00,2023-10-09 05:15:00,CST,98,-
BELL,1186064,D,2,2023-10-09 01:49:00,2023-10-09 03:40:00,2023-10-09 04:10:00,CST,111,-
BOBBY JONES (TOW),502672,U,1,2023-10-09 01:43:00,2023-10-09 03:01:00,2023-10-09 03:20:00,CST,78,-
GOOD SHEPHERD ( TOW ),1209074,U,2,2023-10-09 01:42:00,2023-10-09 02:30:00,2023-10-09 02:55:00,CST,48,-
RYAN    (TOW 2002) 86X30,1130859,D,2,2023-10-09 00:13:00,2023-10-09 01:30:00,2023-10-09 02:10:00,CST,77,-
DRUM BAY,1238759,U,2,2023-10-09 00:11:00,2023-10-09 00:30:00,2023-10-09 00:55:00,CST,19,-
GOSPEL LIGHT (TOW),570130,D,6,2023-10-08 21:12:00,2023-10-08 21:41:00,2023-10-08 22:05:00,CST,29,-
INNOVATOR (TOW 2003),1141274,D,3,2023-10-08 20:19:00,2023-10-08 21:15:00,2023-10-08 21:35:00,CST,56,-
BROOKE BANTA 75X30,1233112,U,2,2023-10-08 19:36:00,2023-10-08 20:26:00,2023-10-08 20:40:00,CST,50,-
DANNY OCKMAN,644041,U,6,2023-10-08 19:35:00,2023-10-08 20:05:00,2023-10-08 20:20:00,CST,30,-
CITATION (TOW),1217083,U,3,2023-10-08 17:08:00,2023-10-08 19:40:00,2023-10-08 20:00:00,CST,152,-
SOUTHERN BELLE  (TOW),516701,U,6,2023-10-08 17:06:00,2023-10-08 19:00:00,2023-10-08 19:20:00,CST,114,-
CARTER RAY SETTOON (TOW),543278,D,2,2023-10-08 16:29:00,2023-10-08 18:10:00,2023-10-08 18:36:00,CST,101,-
BOLD VENTURE,1301090,U,4,2023-10-08 14:01:00,2023-10-08 17:40:00,2023-10-08 18:04:00,CST,219,-
BETSY BLESSEY,1109349,U,2,2023-10-08 13:44:00,2023-10-08 16:43:00,2023-10-08 17:10:00,CST,179,-
NICK LONNEMANN,1266535,U,2,2023-10-08 13:42:00,2023-10-08 15:40:00,2023-10-08 16:06:00,CST,118,-
CHAMPION ( TOW 2013) 85X35,1247079,D,3,2023-10-08 13:06:00,2023-10-08 15:01:00,2023-10-08 15:25:00,CST,115,-
ANITA EVE SHARP  (TOW 1985),680357,D,3,2023-10-08 13:03:00,2023-10-08 14:15:00,2023-10-08 14:37:00,CST,72,-
GREGORY P FRAZIER (TOW),552463,U,1,2023-10-08 13:04:00,2023-10-08 13:30:00,2023-10-08 13:50:00,CST,26,-
CAPT. JERRY J. WILTZ (TOW2012),1238777,D,2,2023-10-08 11:41:00,2023-10-08 13:05:00,2023-10-08 13:26:00,CST,84,-
LIBERTY (TOW 75X30),1141276,D,2,2023-10-08 11:02:00,2023-10-08 12:32:00,2023-10-08 12:54:00,CST,90,-
REBOUND,286204,U,6,2023-10-08 10:46:00,2023-10-08 11:36:00,2023-10-08 12:01:00,CST,50,-
MISS GENEVIEVE,1276019,U,2,2023-10-08 07:27:00,2023-10-08 10:40:00,2023-10-08 11:16:00,CST,193,-
MAC ANDREW MCKINNEY (TOW),1234978,D,5,2023-10-08 06:50:00,2023-10-08 10:00:00,2023-10-08 10:25:00,CST,190,-
CHARLIE C (TOW),544273,U,6,2023-10-08 06:46:00,2023-10-08 09:10:00,2023-10-08 09:34:00,CST,144,-
CHRISTIE LEE (TOW 2015) 84X32,1259956,D,0,2023-10-08 08:07:00,2023-10-08 08:50:00,2023-10-08 09:04:00,CST,43,-
MISS PEYTON,633411,U,2,2023-10-08 05:42:00,2023-10-08 08:23:00,2023-10-08 08:46:00,CST,161,-
PECAN ISLAND,1243601,D,2,2023-10-08 05:34:00,2023-10-08 07:38:00,2023-10-08 08:03:00,CST,124,-
BRANDON KYLE (TOW) 75 X 30,1273532,D,2,2023-10-08 05:00:00,2023-10-08 07:08:00,2023-10-08 07:32:00,CST,128,-
ELLY LANE (TOW),560594,U,2,2023-10-08 03:32:00,2023-10-08 06:15:00,2023-10-08 06:35:00,CST,163,-
LADY OF LOURDES (TOW),1212047,D,6,2023-10-08 02:03:00,2023-10-08 05:10:00,2023-10-08 05:30:00,CST,187,-
SARAH D (TOW),1167754,U,5,2023-10-08 00:46:00,2023-10-08 04:26:00,2023-10-08 04:50:00,CST,220,-
COCODRIE,1259043,U,2,2023-10-08 00:45:00,2023-10-08 03:50:00,2023-10-08 04:20:00,CST,185,-
MV HALLIE M. MERRICK,1247505,D,2,2023-10-08 00:34:00,2023-10-08 03:10:00,2023-10-08 03:35:00,CST,156,-
MIKE MITCHELL,624349,D,0,2023-10-08 02:03:00,2023-10-08 03:00:00,2023-10-08 03:30:00,CST,57,-
LYNN R (TOW),625663,U,3,2023-10-08 00:28:00,2023-10-08 02:00:00,2023-10-08 02:45:00,CST,92,-
JEFF KINDL (TOW 2016) 86X35,1266571,U,6,2023-10-08 00:15:00,2023-10-08 01:20:00,2023-10-08 01:45:00,CST,65,-
BLUE DIAMOND,565688,U,3,2023-10-07 23:11:00,2023-10-08 00:20:00,2023-10-08 00:55:00,CST,69,-
LADY OF LOURDES (TOW),1212047,U,6,2023-10-07 20:09:00,2023-10-07 22:11:00,2023-10-07 22:40:00,CST,122,-
JADEN PASENTINE,1296289,U,2,2023-10-07 20:54:00,2023-10-07 21:30:00,2023-10-07 22:05:00,CST,36,-
SID MOLLER (TOW 2009),1216426,D,2,2023-10-07 19:04:00,2023-10-07 20:15:00,2023-10-07 20:50:00,CST,71,-
DANNY TERRAL (TOW) 75X26,651548,U,6,2023-10-07 18:50:00,2023-10-07 19:20:00,2023-10-07 19:45:00,CST,30,-
BRONCO,1327838,D,2,2023-10-07 17:21:00,2023-10-07 18:40:00,2023-10-07 19:05:00,CST,79,-
LAURA M,1315595,U,2,2023-10-07 16:48:00,2023-10-07 17:58:00,2023-10-07 18:19:00,CST,70,-
RALPH C,1292862,D,2,2023-10-07 16:20:00,2023-10-07 16:55:00,2023-10-07 17:15:00,CST,35,-
ALICE GOLDING,1253566,D,2,2023-10-07 15:59:00,2023-10-07 16:30:00,2023-10-07 16:51:00,CST,31,-
ELIZABETH (TOW),507340,D,0,2023-10-07 16:03:00,2023-10-07 16:10:00,2023-10-07 16:44:00,CST,7,-
ANGELLE (TOW 56X22),616510,D,0,2023-10-07 15:42:00,2023-10-07 15:49:00,2023-10-07 16:04:00,CST,7,-
DELACROIX,1256869,D,1,2023-10-07 14:06:00,2023-10-07 14:48:00,2023-10-07 15:07:00,CST,42,-
LINDA HUGHES FARLEY,1273622,U,2,2023-10-07 13:55:00,2023-10-07 14:22:00,2023-10-07 14:40:00,CST,27,-
TUCKER M HAMILTON,1316602,D,2,2023-10-07 12:37:00,2023-10-07 13:35:00,2023-10-07 13:58:00,CST,58,-
CALIFORNIA CHROME (TOW 2019),1292966,U,5,2023-10-07 12:00:00,2023-10-07 12:50:00,2023-10-07 13:12:00,CST,50,-
KEVIN GOLDSTEIN,1327109,U,2,2023-10-07 10:00:00,2023-10-07 12:06:00,2023-10-07 12:30:00,CST,126,-
RED BIRD (TOW 1982 47X20,650649,D,2,2023-10-26 05:44:00,,,CST,83,1B
COCODRIE,1259043,U,2,2023-10-26 05:37:00,,,CST,90,7
ANITA EVE SHARP  (TOW 1985),680357,D,6,2023-10-26 05:32:00,,,CST,95,9
LUBBOCK,1260379,D,2,2023-10-26 04:23:00,,,CST,164,8
MISS CAROLINE (TOW 2014),1250509,D,2,2023-10-26 04:05:00,,,CST,182,7
MANNIE (TOW 2009),1217770,U,2,2023-10-26 03:56:00,,,CST,191,6
LADY OF PERPETUAL HELP(TOW) ,1207724,U,6,2023-10-26 02:29:00,,,CST,278,5
DANNY TERRAL (TOW) 75X26,651548,D,6,2023-10-26 01:45:00,,,CST,322,6
SARAH D (TOW),1167754,D,3,2023-10-26 01:43:00,,,CST,324,5
LINDA HUGHES FARLEY,1273622,D,2,2023-10-26 01:21:00,,,CST,346,4
BRIAN O DANIELS ( TOW ),1198960,U,2,2023-10-25 23:07:00,,,CST,480,4
EVERARD DUPRE,1269035,D,2,2023-10-25 22:16:00,,,CST,531,3
ANNA MICHAEL,1243603,D,2,2023-10-25 22:14:00,,,CST,533,2
TERRY H,1252433,D,2,2023-10-25 20:48:00,,,CST,619,1A
AL CENAC,1316302,U,3,2023-10-25 14:59:00,,,CST,968,3
GREEN WING,1236106,U,3,2023-10-25 14:57:00,,,CST,970,2
CAPT. JERRY J. WILTZ (TOW2012),1238777,U,2,2023-10-25 13:15:00,,,CST,1072,1
EL PASO (TOW),538582,D,1,2023-10-26 02:49:00,2023-10-26 05:28:00,2023-10-26 06:11:00,CST,159,-
WELLS PORCHE,1269039,D,2,2023-10-25 20:14:00,2023-10-26 05:00:00,2023-10-26 06:04:00,CST,526,-
WOODY RICHERSON (TOW 2011),1235826,U,2,2023-10-25 13:12:00,2023-10-26 04:07:00,2023-10-26 04:41:00,CST,895,-
SEALION (TOW),557400,D,1,2023-10-26 01:44:00,2023-10-26 03:11:00,2023-10-26 03:44:00,CST,87,-
HARRISON,1214850,D,2,2023-10-25 16:34:00,2023-10-26 03:01:00,2023-10-26 03:40:00,CST,627,-
FRANK GOLEMI (TOW),1251200,U,2,2023-10-25 12:35:00,2023-10-26 02:09:00,2023-10-26 02:33:00,CST,814,-
LEISA GAIL STRAFUSS (TOW 2013),1243633,D,2,2023-10-25 16:56:00,2023-10-26 00:38:00,2023-10-26 01:17:00,CST,462,-
CAPT SHAWN D.MARTINEZ(TOW),1238920,U,2,2023-10-25 10:08:00,2023-10-25 23:17:00,2023-10-25 23:50:00,CST,789,-
SACRED HEART (TOW 73X28),1203067,D,6,2023-10-25 15:32:00,2023-10-25 22:02:00,2023-10-25 22:39:00,CST,390,-
TY DOLESE,1255918,U,2,2023-10-25 09:24:00,2023-10-25 20:42:00,2023-10-25 21:04:00,CST,678,-
JOSEPH ALFRED DEVALL,1236564,D,3,2023-10-25 12:38:00,2023-10-25 19:13:00,2023-10-25 20:05:00,CST,395,-
DARIAN ALEXANDRA (TOW 2019),1269031,D,3,2023-10-25 03:46:00,2023-10-25 19:03:00,2023-10-25 19:57:00,CST,917,-
JOHN W STONE (TOW),602406,U,1,2023-10-25 11:14:00,2023-10-25 18:21:00,2023-10-25 18:54:00,CST,427,-
CAPT ANTHONY (TOW 2011),1232275,U,3,2023-10-25 13:05:00,2023-10-25 18:05:00,2023-10-25 18:50:00,CST,300,-
WILLIAM  (TOW 2009) 70X30,1222437,D,2,2023-10-25 03:19:00,2023-10-25 17:20:00,2023-10-25 17:55:00,CST,841,-
RICHARD  (TOW 2008),1212306,U,2,2023-10-25 03:51:00,2023-10-25 16:40:00,2023-10-25 17:10:00,CST,769,-
H J DUPRE (TOW),532464,D,3,2023-10-25 02:41:00,2023-10-25 15:50:00,2023-10-25 16:20:00,CST,789,-
PHILIP (TOW 1995),1033117,U,2,2023-10-25 08:34:00,2023-10-25 14:55:00,2023-10-25 15:40:00,CST,381,-
ROBERT G STONE JR (TOW),1189439,D,2,2023-10-25 00:56:00,2023-10-25 14:00:00,2023-10-25 14:35:00,CST,784,-
ASPEN (TOW 2016) 75X34,1270614,U,2,2023-10-25 08:26:00,2023-10-25 13:10:00,2023-10-25 13:42:00,CST,284,-
BETH WILSON,1121373,D,2,2023-10-25 00:49:00,2023-10-25 12:00:00,2023-10-25 13:00:00,CST,671,-
INNOVATOR (TOW 2003),1141274,U,3,2023-10-25 03:18:00,2023-10-25 11:14:00,2023-10-25 11:45:00,CST,476,-
AMERICAN CENTURY (TOW 2015),1261315,D,3,2023-10-24 23:54:00,2023-10-25 10:30:00,2023-10-25 11:10:00,CST,636,-
M/V LILLIAN LOUISE,1267422,U,2,2023-10-25 03:49:00,2023-10-25 09:41:00,2023-10-25 10:15:00,CST,352,-
RED BIRD (TOW 1982 47X20,650649,U,1,2023-10-25 08:03:00,2023-10-25 09:25:00,2023-10-25 10:10:00,CST,82,-
LADY LOREN (TOW 77X29),1213455,D,1,2023-10-25 05:08:00,2023-10-25 08:21:00,2023-10-25 09:12:00,CST,193,-
RALPH RENFRO (TOW 2012) 84X32,1243956,D,2,2023-10-24 23:20:00,2023-10-25 08:00:00,2023-10-25 09:05:00,CST,520,-
MISS PEYTON,633411,U,6,2023-10-25 02:53:00,2023-10-25 06:45:00,2023-10-25 07:35:00,CST,232,-
GRAND ISLE(72X30),1243597,U,1,2023-10-24 15:08:00,2023-10-24 17:09:00,2023-10-24 17:44:00,CST,121,-
MICHELE GONSOULIN ( TOW ),1194788,U,2,2023-10-19 06:31:00,,,CST,51,3
NOLAN RHODES (TOW 2014) 83X34,1251937,U,2,2023-10-19 06:12:00,,,CST,70,2
STEVE ALLEY,1322117,D,6,2023-10-19 06:05:00,2023-10-19 06:37:00,2023-10-19 07:06:00,CST,32,-
CREOLE CRUSADER (TOW),1092924,U,2,2023-10-19 04:19:00,2023-10-19 04:58:00,2023-10-19 05:17:00,CST,39,-
DUKE,1247420,U,3,2023-10-19 02:00:00,2023-10-19 04:11:00,2023-10-19 04:36:00,CST,131,-
INDEPENDENCE,586238,U,6,2023-10-19 01:23:00,2023-10-19 03:17:00,2023-10-19 03:42:00,CST,114,-
CLARK TODD (TOW 2014) 81X30,1255497,D,2,2023-10-19 01:07:00,2023-10-19 02:20:00,2023-10-19 02:46:00,CST,73,-
LUCY MAY,614508,U,3,2023-10-19 00:29:00,2023-10-19 01:21:00,2023-10-19 01:47:00,CST,52,-
FALCON,1324494,U,2,2023-10-19 00:12:00,2023-10-19 00:45:00,2023-10-19 01:11:00,CST,33,-
RISEN SAVIOUR (TOW),1191228,D,4,2023-10-18 23:13:00,2023-10-19 00:11:00,2023-10-19 00:36:00,CST,58,-
GRACIE CLAIRE (TOW),584694,U,2,2023-10-18 22:33:00,2023-10-18 23:01:00,2023-10-18 23:21:00,CST,28,-
MISSION (TOW 84X32) 2012,1240072,U,2,2023-10-18 22:10:00,2023-10-18 22:51:00,2023-10-18 23:14:00,CST,41,-
BRIAN O DANIELS ( TOW ),1198960,D,2,2023-10-18 21:09:00,2023-10-18 21:44:00,2023-10-18 22:10:00,CST,35,-
CAPTAIN EARL DEVALL (TOW)2005,1167310,U,2,2023-10-18 20:03:00,2023-10-18 20:54:00,2023-10-18 21:17:00,CST,51,-
RESOLUTION (TOW),629784,U,6,2023-10-18 19:13:00,2023-10-18 19:49:00,2023-10-18 20:20:00,CST,36,-
UNCLE JOE (TOW 1977) 53X22,582498,U,2,2023-10-18 19:00:00,2023-10-18 19:40:00,2023-10-18 20:14:00,CST,40,-
MARTIN CHALLENGER (TOW),1051672,D,2,2023-10-18 17:55:00,2023-10-18 18:55:00,2023-10-18 19:16:00,CST,60,-
KIMBERLY HIDALGO,1253551,D,1,2023-10-18 17:04:00,2023-10-18 18:50:00,2023-10-18 19:10:00,CST,106,-
CHERYL ANN (TOW 66X26),1134298,U,0,2023-10-18 17:06:00,2023-10-18 18:20:00,2023-10-18 18:45:00,CST,74,-
NATHAN THOMAS (TOW),641865,U,1,2023-10-18 17:05:00,2023-10-18 18:10:00,2023-10-18 18:42:00,CST,65,-
LESLIE (TOW 73X31),1218576,U,6,2023-10-18 16:28:00,2023-10-18 18:00:00,2023-10-18 18:40:00,CST,92,-
TRUMP IT,675384,U,6,2023-10-18 15:05:00,2023-10-18 17:20:00,2023-10-18 17:45:00,CST,135,-
FRANK GOLEMI (TOW),1251200,U,3,2023-10-18 15:24:00,2023-10-18 16:40:00,2023-10-18 17:00:00,CST,76,-
CALLIE DEVALL,1232852,U,2,2023-10-18 15:00:00,2023-10-18 16:30:00,2023-10-18 16:55:00,CST,90,-
DANNY TERRAL (TOW) 75X26,651548,U,6,2023-10-18 14:59:00,2023-10-18 16:00:00,2023-10-18 16:15:00,CST,61,-
ANDY MCKINNEY,269006,U,3,2023-10-18 14:19:00,2023-10-18 15:35:00,2023-10-18 15:55:00,CST,76,-
UNCLE JOE (TOW 1977) 53X22,582498,D,0,2023-10-18 14:44:00,2023-10-18 15:15:00,2023-10-18 15:30:00,CST,31,-
NOAH P HAYS (TOW),684666,U,6,2023-10-18 13:41:00,2023-10-18 14:56:00,2023-10-18 15:15:00,CST,75,-
PORT EADS (TOW 2016) 69X30,1263200,U,2,2023-10-18 13:13:00,2023-10-18 14:30:00,2023-10-18 14:50:00,CST,77,-
LAT GONSOULIN (TOW 2012),1237082,U,2,2023-10-18 13:12:00,2023-10-18 13:53:00,2023-10-18 14:08:00,CST,41,-
JENNIFER MITCH (FISH),945239,D,0,2023-10-18 12:50:00,2023-10-18 13:35:00,2023-10-18 13:50:00,CST,45,-
MASTER DYLAN (TOW),1081944,U,0,2023-10-18 13:10:00,2023-10-18 13:10:00,2023-10-18 13:35:00,CST,0,-
BELL,1186064,U,2,2023-10-18 12:37:00,2023-10-18 13:00:00,2023-10-18 13:33:00,CST,23,-
LADY LOREN (TOW 77X29),1213455,U,1,2023-10-18 12:26:00,2023-10-18 12:40:00,2023-10-18 13:00:00,CST,14,-
UNCLE JOE (TOW 1977) 53X22,582498,U,1,2023-10-18 11:04:00,2023-10-18 11:25:00,2023-10-18 11:45:00,CST,21,-
GEORGE ROWE (TOW),912893,U,4,2023-10-18 06:50:00,2023-10-18 08:04:00,2023-10-18 08:25:00,CST,74,-
CHAD DOUGLAS,1304256,U,2,2023-10-18 06:23:00,2023-10-18 06:50:00,2023-10-18 07:10:00,CST,27,-
CHARLES BOSTON,1276022,D,2,2023-10-18 01:44:00,2023-10-18 03:46:00,2023-10-18 04:25:00,CST,122,-
MAC ANDREW MCKINNEY (TOW),1234978,D,6,2023-10-18 01:18:00,2023-10-18 03:10:00,2023-10-18 03:40:00,CST,112,-
GRACE NICOLE (TOW),577877,D,0,2023-10-18 01:26:00,2023-10-18 03:00:00,2023-10-18 03:32:00,CST,94,-
EMMANUEL,1215414,U,2,2023-10-18 01:22:00,2023-10-18 02:16:00,2023-10-18 02:50:00,CST,54,-
POINT ISABEL ( TOW 72X30),1200270,U,1,2023-10-18 01:01:00,2023-10-18 01:50:00,2023-10-18 02:45:00,CST,49,-
SANDRA LEE,1259133,D,2,2023-10-18 00:04:00,2023-10-18 00:51:00,2023-10-18 01:16:00,CST,47,-
PAT CENAC,1303152,D,6,2023-10-17 22:44:00,2023-10-18 00:15:00,2023-10-18 00:45:00,CST,91,-
DOUGLAS B (TOW 65X26),1071022,U,1,2023-10-17 22:36:00,2023-10-17 23:35:00,2023-10-17 23:59:00,CST,59,-
MISS PEYTON,633411,D,4,2023-10-17 22:23:00,2023-10-17 22:50:00,2023-10-17 23:20:00,CST,27,-
CAPT. KIRK COLLETTI,1213534,D,2,2023-10-17 20:11:00,2023-10-17 21:32:00,2023-10-17 22:00:00,CST,81,-
LISA MARIE,1223317,D,3,2023-10-17 20:08:00,2023-10-17 21:01:00,2023-10-17 21:26:00,CST,53,-
JOEL SMITH (TOW),984928,D,1,2023-10-17 20:06:00,2023-10-17 20:53:00,2023-10-17 21:20:00,CST,47,-
CAPT SHAWN D.MARTINEZ(TOW),1238920,D,2,2023-10-17 20:04:00,2023-10-17 20:20:00,2023-10-17 20:47:00,CST,16,-
BLR GENERAL (TOW),501668,D,0,2023-10-17 19:36:00,2023-10-17 19:40:00,2023-10-17 19:53:00,CST,4,-
BORN AGAIN (TOW),562776,D,0,2023-10-17 18:23:00,2023-10-17 18:35:00,2023-10-17 18:46:00,CST,12,-
JOYCE MAXINE (TOW 2006) 70X28,1182602,U,2,2023-10-17 14:44:00,2023-10-17 15:27:00,2023-10-17 15:48:00,CST,43,-
MISS GENEVIEVE,1276019,U,2,2023-10-17 12:59:00,2023-10-17 13:30:00,2023-10-17 13:45:00,CST,31,-
WAYNE BETHEL (TOW 2015) 84X32,1260560,D,2,2023-10-17 12:09:00,2023-10-17 12:38:00,2023-10-17 12:58:00,CST,29,-
BRONCO,1327838,U,2,2023-10-17 08:55:00,2023-10-17 10:41:00,2023-10-17 10:55:00,CST,106,-
CJ STUDDERT,1273720,U,2,2023-10-17 08:46:00,2023-10-17 10:11:00,2023-10-17 10:28:00,CST,85,-
BLR GENERAL (TOW),501668,U,0,2023-10-17 09:01:00,2023-10-17 09:53:00,2023-10-17 10:08:00,CST,52,-
LAURA ELIZABETH (TOW),501262,U,2,2023-10-17 07:56:00,2023-10-17 09:47:00,2023-10-17 10:06:00,CST,111,-
RANDY J TROSCLAIR (TOW 2011),1237081,D,1,2023-10-17 07:57:00,2023-10-17 09:04:00,2023-10-17 09:19:00,CST,67,-
AUSTIN,1226787,U,2,2023-10-17 06:36:00,2023-10-17 08:27:00,2023-10-17 08:45:00,CST,111,-
MACKENZIE HOPE (TOW 2016)81X32,1272328,D,2,2023-10-17 06:01:00,2023-10-17 07:36:00,2023-10-17 08:02:00,CST,95,-
DEFENDER,1319784,U,2,2023-10-17 04:56:00,2023-10-17 06:52:00,2023-10-17 07:23:00,CST,116,-
MICHELLE GOLDING,1258033,U,2,2023-10-17 04:04:00,2023-10-17 06:10:00,2023-10-17 06:42:00,CST,126,-
CAPT ANTHONY (TOW 2011),1232275,D,3,2023-10-17 04:30:00,2023-10-17 05:06:00,2023-10-17 05:40:00,CST,36,-
DAVID MCNEMAR (TOW 2010),1226350,D,2,2023-10-17 03:20:00,2023-10-17 04:56:00,2023-10-17 05:30:00,CST,96,-
CAPT. JERRY J. WILTZ (TOW2012),1238777,D,2,2023-10-17 03:08:00,2023-10-17 04:31:00,2023-10-17 04:50:00,CST,83,-
