VESSEL_NAME,VESSEL_NO,DIRECTION,NUM_BARGES,ARRIVAL_DATE,SOL_DATE,END_OF_LOCKAGE,TIMEZONE,DELAY_MINS,SEQ_NO
DARIAN ALEXANDRA (TOW 2019),1269031,U,3,2023-10-19 06:08:00,2023-10-19 06:35:00,2023-10-19 07:06:00,CST,27,-
RANDOLPH C,1261475,U,4,2023-10-19 03:17:00,2023-10-19 05:22:00,2023-10-19 05:47:00,CST,125,-
HOYT CHRISTOPHER,643266,U,1,2023-10-19 03:46:00,2023-10-19 04:45:00,2023-10-19 05:10:00,CST,59,-
MAC ANDREW MCKINNEY (TOW),1234978,D,6,2023-10-19 02:49:00,2023-10-19 03:37:00,2023-10-19 04:01:00,CST,48,-
EUGENIE J HUGER (TOW 2012) ,1242009,U,2,2023-10-18 23:59:00,2023-10-19 01:45:00,2023-10-19 01:57:00,CST,106,-
RANDY MARTIN (TOW),1134312,U,2,2023-10-18 23:32:00,2023-10-19 01:24:00,2023-10-19 01:40:00,CST,112,-
MISS PEYTON,633411,D,4,2023-10-18 22:09:00,2023-10-19 00:39:00,2023-10-19 01:00:00,CST,150,-
MISS MICHELLE  (TOW),607802,U,2,2023-10-18 23:09:00,2023-10-18 23:57:00,2023-10-19 00:13:00,CST,48,-
JACKIE (TOW 2005),1171264,U,2,2023-10-18 22:45:00,2023-10-18 23:36:00,2023-10-18 23:56:00,CST,51,-
NATHAN GOLDING (TOW),1199250,U,2,2023-10-18 21:09:00,2023-10-18 23:18:00,2023-10-18 23:30:00,CST,129,-
DANE F MORGAN (TOW),1141127,U,2,2023-10-18 22:29:00,2023-10-18 23:00:00,2023-10-18 23:12:00,CST,31,-
MON TA (TOW 70X24) 2012,1237633,U,1,2023-10-18 20:50:00,2023-10-18 22:33:00,2023-10-18 22:50:00,CST,103,-
SANDRA LEE,1259133,D,2,2023-10-18 20:40:00,2023-10-18 22:06:00,2023-10-18 22:30:00,CST,86,-
PAT CENAC,1303152,D,6,2023-10-18 20:16:00,2023-10-18 21:30:00,2023-10-18 21:46:00,CST,74,-
MARTHA T (TOW),1194629,U,6,2023-10-18 20:09:00,2023-10-18 20:38:00,2023-10-18 20:59:00,CST,29,-
VELMA C (TOW),1090026,U,4,2023-10-18 19:33:00,2023-10-18 19:53:00,2023-10-18 20:06:00,CST,20,-
ALLIE BROOKE DEVALL,1214852,U,1,2023-10-18 19:01:00,2023-10-18 19:21:00,2023-10-18 19:32:00,CST,20,-
CAPT ANTHONY (TOW 2011),1232275,U,3,2023-10-18 18:31:00,2023-10-18 19:03:00,2023-10-18 19:17:00,CST,32,-
 LISA MARIE,1223317,D,3,2023-10-18 18:16:00,2023-10-18 18:38:00,2023-10-18 18:56:00,CST,22,-
CAPT SHAWN D.MARTINEZ(TOW),1238920,D,2,2023-10-18 17:01:00,2023-10-18 17:45:00,2023-10-18 18:32:00,CST,44,-
ROGER WILLIAMSON,1263519,U,2,2023-10-18 15:38:00,2023-10-18 17:14:00,2023-10-18 17:44:00,CST,96,-
CHRISTINA BELCHER ( TOW ),1188650,U,2,2023-10-18 15:17:00,2023-10-18 16:18:00,2023-10-18 17:09:00,CST,61,-
CAPT. KIRK COLLETTI,1213534,D,2,2023-10-18 14:19:00,2023-10-18 15:41:00,2023-10-18 16:17:00,CST,82,-
COTTLE (TOW 2019) 85X32,1291739,U,3,2023-10-18 14:16:00,2023-10-18 15:18:00,2023-10-18 15:40:00,CST,62,-
NOLAN RHODES (TOW 2014) 83X34,1251937,U,2,2023-10-18 13:41:00,2023-10-18 14:32:00,2023-10-18 15:13:00,CST,51,-
MICHELE GONSOULIN ( TOW ),1194788,U,2,2023-10-18 12:36:00,2023-10-18 13:56:00,2023-10-18 14:27:00,CST,80,-
PARKER JAMES (TOW 72' X 30'),1276020,U,6,2023-10-18 12:31:00,2023-10-18 13:20:00,2023-10-18 13:51:00,CST,49,-
CREOLE CRUSADER (TOW),1092924,U,2,2023-10-18 12:10:00,2023-10-18 12:50:00,2023-10-18 13:15:00,CST,40,-
DUKE,1247420,U,3,2023-10-18 12:04:00,2023-10-18 12:05:00,2023-10-18 12:45:00,CST,1,-
JOEL SMITH (TOW),984928,D,1,2023-10-18 10:58:00,2023-10-18 10:59:00,2023-10-18 11:29:00,CST,1,-
FALCON,1324494,U,2,2023-10-18 10:16:00,2023-10-18 10:17:00,2023-10-18 10:43:00,CST,1,-
CAPTAIN EARL DEVALL (TOW)2005,1167310,U,2,2023-10-18 09:42:00,2023-10-18 09:43:00,2023-10-18 09:59:00,CST,1,-
MISSION (TOW 84X32) 2012,1240072,U,2,2023-10-18 06:47:00,2023-10-18 07:13:00,2023-10-18 07:36:00,CST,26,-
ROBERT MUDD (TOW ,1229106,U,1,2023-10-17 09:36:00,2023-10-17 12:59:00,2023-10-17 13:34:00,CST,203,-
 JAX  (59X24),1219075,D,1,2023-10-16 09:55:00,2023-10-17 08:56:00,2023-10-17 09:32:00,CST,1381,-
SYDNEY ANN (TOW),1184206,D,2,2023-09-29 08:41:00,,,CST,26,
MICHELLE GOLDING,1258033,U,2,2023-09-29 07:56:00,,,CST,71,
RIO GRANDE,1248275,U,1,2023-09-29 07:50:00,,,CST,77,
WIDGEON (TOW 2008) 54X28,1225745,D,1,2023-09-29 07:18:00,,,CST,109,4A
GEORGE ROWE (TOW),0912893,D,1,2023-09-29 06:39:00,,,CST,148,4
FRANCES DIANE,1269033,D,2,2023-09-29 06:36:00,,,CST,151,3
RANDY ECKSTEIN (TOW),1164181,U,6,2023-09-29 05:35:00,2023-09-29 07:42:00,2023-09-29 08:26:00,CST,127,-
COCODRIE,1259043,D,2,2023-09-29 05:21:00,2023-09-29 07:20:00,2023-09-29 07:41:00,CST,119,-
MISS LAUREN ELIZABETH (TOW),0522677,D,2,2023-09-29 00:49:00,2023-09-29 06:17:00,2023-09-29 07:15:00,CST,328,-
CITATION (TOW),1217083,U,3,2023-09-29 05:12:00,2023-09-29 06:03:00,2023-09-29 06:16:00,CST,51,-
MIKE BECHTOLD,0586008,U,6,2023-09-29 04:28:00,2023-09-29 05:33:00,2023-09-29 05:58:00,CST,65,-
CAPT. JERRY J. WILTZ (TOW2012),1238777,U,2,2023-09-29 04:25:00,2023-09-29 04:30:00,2023-09-29 05:32:00,CST,5,-
DAVID MCNEMAR (TOW 2010),1226350,D,2,2023-09-29 03:29:00,2023-09-29 04:06:00,2023-09-29 04:28:00,CST,37,-
COTTLE (TOW 2019) 85X32,1291739,D,3,2023-09-29 02:46:00,2023-09-29 03:15:00,2023-09-29 04:05:00,CST,29,-
LAKE BORGNE,1243596,U,2,2023-09-29 02:26:00,2023-09-29 02:27:00,2023-09-29 03:13:00,CST,1,-
FRANK GOLEMI (TOW),1251200,U,3,2023-09-29 00:23:00,2023-09-29 00:50:00,2023-09-29 01:26:00,CST,27,-
WILSEY DUPRE (TOW 2010),1224664,U,2,2023-09-29 00:05:00,2023-09-29 00:07:00,2023-09-29 00:49:00,CST,2,-
SARAH D (TOW),1167754,U,3,2023-09-28 22:33:00,2023-09-28 23:37:00,2023-09-28 23:59:00,CST,64,-
BORN AGAIN (TOW),0562776,U,6,2023-09-28 22:27:00,2023-09-28 22:57:00,2023-09-28 23:34:00,CST,30,-
ANITA EVE SHARP  (TOW 1985),0680357,D,6,2023-09-28 21:48:00,2023-09-28 21:49:00,2023-09-28 22:55:00,CST,1,-
VELMA C (TOW),1090026,D,4,2023-09-28 20:35:00,2023-09-28 20:36:00,2023-09-28 21:26:00,CST,1,-
LARRY B WHIPPLE,1269036,D,2,2023-09-28 18:50:00,2023-09-28 19:02:00,2023-09-28 19:39:00,CST,12,-
INTRA RECOIL(TOW),0533346,U,2,2023-09-28 18:37:00,2023-09-28 18:38:00,2023-09-28 19:00:00,CST,1,-
JACK CENAC,1312482,U,1,2023-09-28 16:44:00,2023-09-28 17:27:00,2023-09-28 17:38:00,CST,43,-
TIM GOLDING,1325050,U,6,2023-09-28 16:39:00,2023-09-28 16:58:00,2023-09-28 17:22:00,CST,19,-
JODY MCMINN (TOW),1218473,D,3,2023-09-28 14:11:00,2023-09-28 15:32:00,2023-09-28 16:57:00,CST,81,-
WAYNE BETHEL (TOW 2015) 84X32,1260560,U,2,2023-09-28 14:08:00,2023-09-28 14:52:00,2023-09-28 15:27:00,CST,44,-
CROSBY EXPLORER (TOW),0633881,U,1,2023-09-28 14:05:00,2023-09-28 14:33:00,2023-09-28 14:47:00,CST,28,-
EUGENIE J HUGER (TOW 2012),1242009,U,3,2023-09-28 13:48:00,2023-09-28 13:49:00,2023-09-28 14:28:00,CST,1,-
GALVESTON (TOW 76X35),1216091,U,2,2023-09-28 11:45:00,2023-09-28 12:19:00,2023-09-28 13:14:00,CST,34,-
CAPT DOUG WRIGHT,1202864,D,6,2023-09-28 11:19:00,2023-09-28 11:55:00,2023-09-28 12:18:00,CST,36,-
KARL SENNER,1244550,D,2,2023-09-28 11:14:00,2023-09-28 11:15:00,2023-09-28 11:50:00,CST,1,-
PAT CENAC,1303152,D,3,2023-09-28 09:12:00,2023-09-28 09:13:00,2023-09-28 09:56:00,CST,1,-
MR MILTON (TOW),1216716,D,1,2023-09-28 07:10:00,2023-09-28 08:17:00,2023-09-28 08:50:00,CST,67,-
PINTAIL (TOW 2009) 57X28,1225748,U,1,2023-09-28 07:07:00,2023-09-28 07:45:00,2023-09-28 08:16:00,CST,38,-
CAPT ANDY LAKE (TOW),1239502,D,2,2023-09-28 06:13:00,2023-09-28 07:25:00,2023-09-28 07:44:00,CST,72,-
CITATION (TOW),1217083,D,3,2023-09-28 05:56:00,2023-09-28 06:54:00,2023-09-28 07:20:00,CST,58,-
SHANNON MARY (TOW) 80X32,1255674,D,3,2023-09-28 05:48:00,2023-09-28 05:58:00,2023-09-28 06:49:00,CST,10,-
AMERICAN VALOR (TOW),1273719,D,2,2023-09-28 01:27:00,2023-09-28 03:06:00,2023-09-28 03:25:00,CST,99,-
CAPT TIMMY,0628797,D,3,2023-09-28 01:18:00,2023-09-28 02:42:00,2023-09-28 03:04:00,CST,84,-
FORKED ISLAND,1259044,U,2,2023-09-28 01:25:00,2023-09-28 02:10:00,2023-09-28 02:29:00,CST,45,-
DRUE ARAMISE,1307051,U,3,2023-09-28 01:09:00,2023-09-28 01:39:00,2023-09-28 02:08:00,CST,30,-
"NEIL MARTIN (TOW, 72'X30')",1254922,D,6,2023-09-28 00:23:00,2023-09-28 00:49:00,2023-09-28 01:26:00,CST,26,-
CAPT DANIEL CLEMENT,1250805,U,2,2023-09-27 23:05:00,2023-09-27 23:50:00,2023-09-28 00:17:00,CST,45,-
LESLIE (TOW 73X31),1218576,D,6,2023-09-27 22:39:00,2023-09-27 23:00:00,2023-09-27 23:49:00,CST,21,-
JOCK  (TOW 2000)  86X30,1101550,U,2,2023-09-27 21:47:00,2023-09-27 22:08:00,2023-09-27 22:29:00,CST,21,-
KYLE SMITH,1308580,U,6,2023-09-27 21:20:00,2023-09-27 21:30:00,2023-09-27 22:06:00,CST,10,-
LIV (TOW 2015) 72X30,1261486,D,2,2023-09-27 20:18:00,2023-09-27 20:33:00,2023-09-27 21:01:00,CST,15,-
ANITA EVE SHARP  (TOW 1985),0680357,U,6,2023-09-27 19:32:00,2023-09-27 19:45:00,2023-09-27 20:21:00,CST,13,-
BLANCO ( TOW 2011 ) 84X32,1235527,U,2,2023-09-27 18:07:00,2023-09-27 18:08:00,2023-09-27 18:57:00,CST,1,-
JACK CENAC,1312482,D,1,2023-09-27 16:58:00,2023-09-27 17:21:00,2023-09-27 17:43:00,CST,23,-
HOWARD BLANK (TOW 86X32),1221426,U,3,2023-09-27 16:12:00,2023-09-27 16:36:00,2023-09-27 17:20:00,CST,24,-
CAPT. KIRK COLLETTI,1213534,U,2,2023-09-27 15:02:00,2023-09-27 15:55:00,2023-09-27 16:31:00,CST,53,-
ENTERPRISE,1247595,D,2,2023-09-27 15:00:00,2023-09-27 15:29:00,2023-09-27 15:54:00,CST,29,-
RAY S (TOW 2017),1282990,D,2,2023-09-27 12:55:00,2023-09-27 14:32:00,2023-09-27 15:24:00,CST,97,-
COE KENT (FED GOV),KENT000,U,2,2023-09-27 14:05:00,2023-09-27 14:11:00,2023-09-27 14:31:00,CST,6,-
SOUTHERN BELLE  (TOW),0516701,U,6,2023-09-27 09:52:00,2023-09-27 13:20:00,2023-09-27 14:10:00,CST,208,-
RANDY ECKSTEIN (TOW),1164181,D,6,2023-09-27 11:58:00,2023-09-27 12:48:00,2023-09-27 13:19:00,CST,50,-
REDDING C,1049430,D,1,2023-09-27 11:35:00,2023-09-27 11:53:00,2023-09-27 12:43:00,CST,18,-
ALICE GOLDING,1253566,U,2,2023-09-27 09:55:00,2023-09-27 11:31:00,2023-09-27 11:52:00,CST,96,-
CAPTAIN RAPHAEL (TOW 1980),0622432,U,2,2023-09-27 09:15:00,2023-09-27 10:55:00,2023-09-27 11:26:00,CST,100,-
JOSSET   (TOW 56X23),1116940,U,4,2023-09-27 09:13:00,2023-09-27 10:23:00,2023-09-27 10:50:00,CST,70,-
JUDY S FRIED (TOW),1165345,U,2,2023-09-27 09:08:00,2023-09-27 10:02:00,2023-09-27 10:18:00,CST,54,-
TIM SCOTT,1253090,D,2,2023-09-27 08:31:00,2023-09-27 09:06:00,2023-09-27 10:01:00,CST,35,-
CLARK TODD (TOW 2014) 81X30,1255497,U,2,2023-09-27 07:13:00,2023-09-27 08:32:00,2023-09-27 09:05:00,CST,79,-
RV CALCASIEU (REC),RV08CAL,U,0,2023-09-27 07:54:00,2023-09-27 08:18:00,2023-09-27 08:27:00,CST,24,-
AVE MARIA (TOW 74X33 ),1187573,D,2,2023-09-27 06:56:00,2023-09-27 07:59:00,2023-09-27 08:17:00,CST,63,-
JERIS AUTHEMENT,1252182,D,2,2023-09-27 05:12:00,2023-09-27 07:12:00,2023-09-27 07:54:00,CST,120,-
STEVEN M BRYAN (2010) 86X32,1223817,U,2,2023-09-27 05:32:00,2023-09-27 06:55:00,2023-09-27 07:11:00,CST,83,-
LAVACA (TOW 2013) 85X35,1249710,U,2,2023-09-27 05:27:00,2023-09-27 06:13:00,2023-09-27 06:50:00,CST,46,-
CREOLE CRUSADER (TOW),1092924,D,2,2023-09-27 04:30:00,2023-09-27 05:40:00,2023-09-27 05:57:00,CST,70,-
RITA (TOW),0544740,D,5,2023-09-27 04:26:00,2023-09-27 05:11:00,2023-09-27 05:38:00,CST,45,-
SAN MARCOS (TOW 1012),1242397,D,2,2023-09-27 03:28:00,2023-09-27 04:40:00,2023-09-27 05:09:00,CST,72,-
JOSEPH ALFRED DEVALL,1236564,D,2,2023-09-27 03:13:00,2023-09-27 04:16:00,2023-09-27 04:38:00,CST,63,-
CATHY  (TOW 2005) 73X23,1166680,D,2,2023-09-27 03:11:00,2023-09-27 03:43:00,2023-09-27 04:12:00,CST,32,-
PARKER JAMES (TOW 72' X 30'),1276020,D,3,2023-09-27 02:46:00,2023-09-27 03:09:00,2023-09-27 03:41:00,CST,23,-
MARGARET ANNE (TOW 2017) 81X32,1275151,D,2,2023-09-27 02:42:00,2023-09-27 02:47:00,2023-09-27 03:07:00,CST,5,-
HONDO (TOW95X35),1217767,D,2,2023-09-27 01:51:00,2023-09-27 02:03:00,2023-09-27 02:26:00,CST,12,-
TIM GOLDING,1325050,D,6,2023-09-26 22:38:00,2023-09-26 23:29:00,2023-09-26 23:55:00,CST,51,-
KENNY SHAVER,1294499,D,2,2023-09-26 22:35:00,2023-09-26 22:54:00,2023-09-26 23:26:00,CST,19,-
EULA B DEVALL (TOW),1149797,U,3,2023-09-26 21:25:00,2023-09-26 21:58:00,2023-09-26 22:41:00,CST,33,-
DEBBIE L. OWEN,1312481,U,5,2023-09-26 19:50:00,2023-09-26 20:59:00,2023-09-26 21:30:00,CST,69,-
LILLIANNE D,1301272,U,2,2023-09-26 19:41:00,2023-09-26 20:44:00,2023-09-26 20:57:00,CST,63,-
CINDY HULL ( TOW 86X32 ),1207245,U,2,2023-09-26 19:36:00,2023-09-26 20:19:00,2023-09-26 20:42:00,CST,43,-
CHAD DOUGLAS,1304256,U,2,2023-09-26 18:09:00,2023-09-26 19:34:00,2023-09-26 20:16:00,CST,85,-
SARAH D (TOW),1167754,D,2,2023-09-26 18:04:00,2023-09-26 18:46:00,2023-09-26 19:05:00,CST,42,-
JOSEPH ALFRED DEVALL,1236564,U,3,2023-09-26 17:41:00,2023-09-26 18:20:00,2023-09-26 18:37:00,CST,39,-
INTEGRITY (TOW 2009),1223238,U,2,2023-09-26 17:07:00,2023-09-26 17:35:00,2023-09-26 18:19:00,CST,28,-
SANDY POINT (TOW),1163278,U,2,2023-09-26 15:52:00,2023-09-26 15:53:00,2023-09-26 16:40:00,CST,1,-
MUDD TUG 7 (TOW),1208258,U,1,2023-09-26 15:13:00,2023-09-26 15:14:00,2023-09-26 15:35:00,CST,1,-
HOUSTON FORET (TOW 1981) 57X24,0633661,U,1,2023-09-26 13:45:00,2023-09-26 14:30:00,2023-09-26 14:47:00,CST,45,-
CHARLES BOSTON,1276022,U,2,2023-09-26 13:20:00,2023-09-26 13:56:00,2023-09-26 14:29:00,CST,36,-
JUDY S FRIED (TOW),1165345,U,2,2023-10-23 05:12:00,,,CST,115,F
RANDY J ADAMS (TOW 2013),1244042,U,2,2023-10-23 05:11:00,,,CST,116,F
MISS GENEVIEVE,1276019,D,2,2023-10-22 23:01:00,,,CST,486,F
LUCAS PAUL DEVALL (TOW 2017),1277619,D,2,2023-10-22 22:52:00,,,CST,495,F
SHANNON MARY (TOW) 80X32,1255674,D,2,2023-10-22 22:19:00,,,CST,528,F
DELACROIX,1256869,U,1,2023-10-22 21:25:00,,,CST,582,F
FRANK GOLEMI (TOW),1251200,D,3,2023-10-21 08:47:00,2023-10-21 11:51:00,2023-10-21 12:08:00,CST,184,-
INNOVATOR (TOW 2003),1141274,D,3,2023-10-21 08:44:00,2023-10-21 11:10:00,2023-10-21 11:46:00,CST,146,-
JUDY S FRIED (TOW),1165345,D,2,2023-10-21 07:51:00,2023-10-21 10:51:00,2023-10-21 11:05:00,CST,180,-
MISS GABRIELLA,1265914,D,2,2023-10-21 07:44:00,2023-10-21 10:23:00,2023-10-21 10:46:00,CST,159,-
SWEENEY,1252151,D,2,2023-10-21 04:10:00,2023-10-21 09:47:00,2023-10-21 10:18:00,CST,337,-
BRONCO,1327838,D,2,2023-10-21 04:06:00,2023-10-21 09:04:00,2023-10-21 09:42:00,CST,298,-
BRANDON T PASENTINE,1296290,U,2,2023-10-21 03:54:00,2023-10-21 08:39:00,2023-10-21 09:03:00,CST,285,-
MV HALLIE M. MERRICK,1247505,U,2,2023-10-21 01:03:00,2023-10-21 07:32:00,2023-10-21 08:34:00,CST,389,-
AL CENAC,1316302,D,3,2023-10-21 02:34:00,2023-10-21 07:08:00,2023-10-21 07:31:00,CST,274,-
COCODRIE,1259043,D,2,2023-10-21 02:21:00,2023-10-21 06:29:00,2023-10-21 07:03:00,CST,248,-
COUNT FLEET,1294853,D,6,2023-10-21 02:17:00,2023-10-21 06:03:00,2023-10-21 06:28:00,CST,226,-
POINTE A LA HACHE (PASS),510383,D,2,2023-10-21 02:08:00,2023-10-21 05:22:00,2023-10-21 06:02:00,CST,194,-
HIGH ISLAND (TOW 78X34)2012,1242165,D,2,2023-10-21 00:15:00,2023-10-21 04:58:00,2023-10-21 05:19:00,CST,283,-
RENEE T WHATLEY (TOW),1194317,D,1,2023-10-21 00:13:00,2023-10-21 04:28:00,2023-10-21 04:54:00,CST,255,-
MANNIE (TOW 2009),1217770,D,2,2023-10-20 23:25:00,2023-10-21 04:06:00,2023-10-21 04:14:00,CST,281,-
AMERICAN PR0GRESS,1265757,D,1,2023-10-20 23:23:00,2023-10-21 03:45:00,2023-10-21 04:05:00,CST,262,-
MIKE BECHTOLD,586008,U,6,2023-10-21 00:02:00,2023-10-21 02:37:00,2023-10-21 03:19:00,CST,155,-
KATHERINE BERRY,1195204,U,3,2023-10-20 23:49:00,2023-10-21 02:04:00,2023-10-21 02:35:00,CST,135,-
GOSIER,1242385,U,2,2023-10-20 23:47:00,2023-10-21 01:34:00,2023-10-21 02:02:00,CST,107,-
ST CHARLES (TOW)76X35,1230767,U,3,2023-10-20 22:50:00,2023-10-21 00:53:00,2023-10-21 01:32:00,CST,123,-
SYDNEY ANN (TOW),1184206,D,2,2023-10-20 21:35:00,2023-10-21 00:11:00,2023-10-21 00:36:00,CST,156,-
TIM SCOTT,1253090,D,2,2023-10-20 21:32:00,2023-10-20 23:47:00,2023-10-21 00:09:00,CST,135,-
BLANCO ( TOW 2011 ) 84X32,1235527,D,2,2023-10-20 21:00:00,2023-10-20 23:17:00,2023-10-20 23:46:00,CST,137,-
VINCENT W. SAPP (TOW),1238918,U,2,2023-10-20 20:24:00,2023-10-20 22:33:00,2023-10-20 22:58:00,CST,129,-
AMMIE  (TOW 2010)95X30,1225687,U,2,2023-10-20 20:17:00,2023-10-20 22:10:00,2023-10-20 22:31:00,CST,113,-
DON CARLTON (TOW 2009),1219052,U,2,2023-10-20 19:48:00,2023-10-20 21:35:00,2023-10-20 22:08:00,CST,107,-
CHRISTINA BELCHER ( TOW ),1188650,D,2,2023-10-20 19:59:00,2023-10-20 20:32:00,2023-10-20 21:28:00,CST,33,-
MISS BETH (TOW),641329,D,1,2023-10-20 19:27:00,2023-10-20 19:54:00,2023-10-20 20:29:00,CST,27,-
ALMA GRACE,1321735,U,3,2023-10-20 18:28:00,2023-10-20 19:23:00,2023-10-20 19:39:00,CST,55,-
HOUSTON FORET (TOW 1981) 57X24,633661,U,1,2023-10-20 18:27:00,2023-10-20 19:02:00,2023-10-20 19:22:00,CST,35,-
GEORGE W BANTA (TOW),266928,U,5,2023-10-20 18:22:00,2023-10-20 18:24:00,2023-10-20 19:00:00,CST,2,-
PHILIP (TOW 1995),1033117,D,2,2023-10-20 13:40:00,2023-10-20 13:59:00,2023-10-20 14:19:00,CST,19,-
FATHER PAT (TOW 2011) 76X35,1237423,D,3,2023-10-20 12:09:00,2023-10-20 12:10:00,2023-10-20 12:40:00,CST,1,-
CSS SHENANDOAH (TOW 2019),1300154,U,3,2023-10-15 06:05:00,,,CST,167,
WILLIAM  (TOW 2009) 70X30,1222437,U,2,2023-10-15 05:17:00,2023-10-15 05:18:00,2023-10-15 05:50:00,CST,1,-
NICEVILLE (TOW 76X35 2009),1221092,U,2,2023-10-14 22:30:00,2023-10-15 04:25:00,2023-10-15 04:45:00,CST,355,-
THERESA B (TOW),561744,D,0,2023-10-15 04:18:00,2023-10-15 04:20:00,2023-10-15 04:25:00,CST,2,-
NICHOLAS VETO,1255027,U,1,2023-10-15 00:44:00,2023-10-15 03:55:00,2023-10-15 04:20:00,CST,191,-
THERESA B (TOW),561744,D,0,2023-10-15 03:46:00,2023-10-15 03:50:00,2023-10-15 03:55:00,CST,0,-
GEORGE ALLEN ,1236451,U,2,2023-10-14 22:30:00,2023-10-15 03:23:00,2023-10-15 03:50:00,CST,293,-
ALEX D,1231404,D,0,2023-10-15 03:08:00,2023-10-15 03:10:00,2023-10-15 03:23:00,CST,2,-
SAN MARCOS (TOW 1012),1242397,U,2,2023-10-14 22:10:00,2023-10-15 01:40:00,2023-10-15 03:10:00,CST,210,-
GEORGE W BANTA (TOW),266928,D,2,2023-10-14 20:14:00,2023-10-15 01:35:00,2023-10-15 01:40:00,CST,0,-
GEORGE W BANTA (TOW),266928,D,2,2023-10-14 20:14:00,2023-10-15 01:11:00,2023-10-15 01:30:00,CST,297,-
THERESA B (TOW),561744,U,0,2023-10-15 00:58:00,2023-10-15 00:59:00,2023-10-15 01:05:00,CST,1,-
SARAH D (TOW),1167754,D,3,2023-10-14 20:00:00,2023-10-15 00:10:00,2023-10-15 00:25:00,CST,0,-
SARAH D (TOW),1167754,D,3,2023-10-14 20:00:00,2023-10-14 23:41:00,2023-10-15 00:05:00,CST,221,-
MISTER MAC (TOW 2015),1259042,U,2,2023-10-14 19:35:00,2023-10-14 23:15:00,2023-10-14 23:30:00,CST,220,-
KITTY (TOW 2000),1095430,U,2,2023-10-14 19:31:00,2023-10-14 22:35:00,2023-10-14 23:10:00,CST,184,-
BETH WILSON,1121373,U,2,2023-10-14 18:23:00,2023-10-14 21:45:00,2023-10-14 22:30:00,CST,202,-
CAPT DANIEL CLEMENT (TOW),519922,D,2,2023-10-14 17:47:00,2023-10-14 20:45:00,2023-10-14 21:45:00,CST,178,-
ST ROSE,1251866,U,2,2023-10-14 17:37:00,2023-10-14 20:10:00,2023-10-14 20:45:00,CST,153,-
THERESA B (TOW),561744,D,0,2023-10-14 19:48:00,2023-10-14 19:49:00,2023-10-14 20:10:00,CST,1,-
JEFF KINDL (TOW 2016) 86X35,1266571,D,4,2023-10-14 15:20:00,2023-10-14 19:35:00,2023-10-14 19:45:00,CST,0,-
JEFF KINDL (TOW 2016) 86X35,1266571,D,4,2023-10-14 15:20:00,2023-10-14 19:11:00,2023-10-14 19:30:00,CST,231,-
TEE CENAC,1321259,D,1,2023-10-14 15:39:00,2023-10-14 18:55:00,2023-10-14 19:00:00,CST,196,-
CSS SHENANDOAH (TOW 2019),1300154,D,2,2023-10-14 15:24:00,2023-10-14 18:33:00,2023-10-14 18:50:00,CST,189,-
ROBERT G STONE JR (TOW),1189439,U,1,2023-10-14 14:20:00,2023-10-14 18:15:00,2023-10-14 18:33:00,CST,235,-
RECREATION VESSEL(S),9999999,D,0,2023-10-14 17:35:00,2023-10-14 18:00:00,2023-10-14 18:15:00,CST,25,-
JOSSET   (TOW 56X23),1116940,U,3,2023-10-14 03:28:00,2023-10-14 17:50:00,2023-10-14 18:00:00,CST,0,-
JOSSET   (TOW 56X23),1116940,U,3,2023-10-14 03:28:00,2023-10-14 17:12:00,2023-10-14 17:45:00,CST,824,-
MISS CARTER W,1334369,D,2,2023-10-14 13:58:00,2023-10-14 16:00:00,2023-10-14 16:45:00,CST,122,-
KAREN ANN,1250289,U,2,2023-10-14 03:29:00,2023-10-14 15:20:00,2023-10-14 16:00:00,CST,711,-
ANITA EVE SHARP  (TOW 1985),680357,U,3,2023-10-14 03:26:00,2023-10-14 14:55:00,2023-10-14 15:15:00,CST,0,-
ANITA EVE SHARP  (TOW 1985),680357,U,3,2023-10-14 03:26:00,2023-10-14 14:01:00,2023-10-14 14:50:00,CST,635,-
ANDY MCKINNEY,269006,D,3,2023-10-14 09:46:00,2023-10-14 12:00:00,2023-10-14 13:15:00,CST,134,-
GOSIER,1242385,D,1,2023-10-14 01:53:00,2023-10-14 11:35:00,2023-10-14 11:55:00,CST,582,-
WILSEY DUPRE (TOW 2010),1224664,D,2,2023-10-14 07:07:00,2023-10-14 11:20:00,2023-10-14 11:30:00,CST,253,-
EUGENIE J HUGER (TOW 2012) ,1242009,D,3,2023-10-14 01:52:00,2023-10-14 10:55:00,2023-10-14 11:15:00,CST,543,-
DIANE (TOW 2005),1176072,D,2,2023-10-14 01:42:00,2023-10-14 10:20:00,2023-10-14 10:50:00,CST,518,-
JAMES S DAVISON (TOW 86X32) ,1211188,D,2,2023-10-14 00:48:00,2023-10-14 09:50:00,2023-10-14 10:15:00,CST,542,-
DONNIE SONIER (TOW 2011) 69X30,1235354,D,2,2023-10-13 18:55:00,2023-10-14 08:15:00,2023-10-14 08:35:00,CST,800,-
AMAZING GRACE (TOW 1958),277588,U,2,2023-10-13 22:23:00,2023-10-14 08:05:00,2023-10-14 08:15:00,CST,0,-
AMAZING GRACE (TOW 1958),277588,U,2,2023-10-13 22:23:00,2023-10-14 07:50:00,2023-10-14 08:00:00,CST,567,-
GREGORY P FRAZIER (TOW),552463,U,3,2023-10-13 18:05:00,2023-10-14 07:25:00,2023-10-14 07:45:00,CST,0,-
